bodyId_pre,bodyId_post,weight
1224945418,1194246820,15
1224945418,1194942043,6
1224945418,1194946557,15
1224945418,1195554644,1
1224945418,1195559184,4
1224945418,1195891557,1
1224945418,1195913021,2
1224945418,1195917506,11
1224945418,1195973360,4
1224945418,1196232789,1
1224945418,1196573821,1
1224945418,1196673506,2
1224945418,1197242965,3
1224945418,1197246979,1
1224945418,1198330641,1
1224945418,1198654537,6
1224945418,1199336289,2
1224945418,1199711860,6
1224945418,1200070420,3
1224945418,1200092356,6
1224945418,1217385533,4
1224945418,1218728541,1
1224945418,1218732931,1
1224945418,1219880727,1
1224945418,1223969004,9
1224945418,1224249917,3
1224945418,1224254199,4
1224945418,1224254476,5
1224945418,1224258904,5
1224945418,1224258912,52
1224945418,1224590555,1
1224945418,1224590738,5
1224945418,1224591262,6
1224945418,1224595273,35
1224945418,1224595289,28
1224945418,1224595608,11
1224945418,1224595644,27
1224945418,1224595673,26
1224945418,1224936588,1
1224945418,1224941044,40
1224945418,1224945409,20
1224945418,1225290633,1
1224945418,1225640135,4
1224945418,1225946873,4
1224945418,1225946995,2
1224945418,1226287647,6
1224945418,1226287821,2
1224945418,1226347969,2
1224945418,1227616995,2
1224945418,1228380929,1
1224945418,1228968232,2
1224945418,1229093930,2
1224945418,1230004806,4
1224945418,1230018050,3
1224945418,1230678160,3
1224945418,1251275120,2
1224945418,1255285060,15
1224945418,1255289329,12
1224945418,1255293862,11
1224945418,1255297788,25
1224945418,1255630284,5
1224945418,1255630350,10
1224945418,1255634702,6
1224945418,1255638782,5
1224945418,1255979929,5
1224945418,1257288066,2
1224945418,1257629168,2
1224945418,1257974685,5
1224945418,1258073453,1
1224945418,1258376151,1
1224945418,1258686925,1
1224945418,1258755799,1
1224945418,1259425497,5
1224945418,1260011966,1
1224945418,1261044051,4
1224945418,1261130037,3
1224945418,1261130112,13
1224945418,1261130144,12
1224945418,1261130146,2
1224945418,1261829500,11
1224945418,1280107204,7
1224945418,1280107250,6
1224945418,1281618303,13
1224945418,1281963826,2
1224945418,1286315478,32
1224945418,1286315568,1
1224945418,1286323786,16
1224945418,1287360108,2
1224945418,1287985909,1
1224945418,1288767171,1
1224945418,1289000850,3
1224945418,1289026660,14
1224945418,1289026707,11
1224945418,1289337460,1
1224945418,1289341853,2
1224945418,1289367773,4
1224945418,1289764847,9
1224945418,1289799863,2
1224945418,1290015285,1
1224945418,1292083167,9
1224945418,1292083252,5
1224945418,1292423935,8
1224945418,1292514773,4
1224945418,1293468282,5
1224945418,1310822912,1
1224945418,1311168293,1
1224945418,1311487571,2
1224945418,1312169753,5
1224945418,1313340316,5
1224945418,1317354662,15
1224945418,1317712712,34
1224945418,1317717216,1
1224945418,1318028213,1
1224945418,1318049780,4
1224945418,1320480289,1
1224945418,1320480452,7
1224945418,1320825799,2
1224945418,1322176928,6
1224945418,1322177047,10
1224945418,1322531033,1
1224945418,1322772113,4
1224945418,1326264840,3
1224945418,1343550174,2
1224945418,1348057533,2
1224945418,1350095334,1
1224945418,1350837738,2
1224945418,1351065769,2
1224945418,1351511065,6
1224945418,1351515422,10
1224945418,1351756766,1
1224945418,1351874277,2
1224945418,1353134146,17
1224945418,1353557185,1
1224945418,1354139941,1
1224945418,1374390667,3
1224945418,1374390721,5
1224945418,1375266822,6
1224945418,1375266871,4
1224945418,1379087619,1
1224945418,1379446256,1
1224945418,1379765590,1
1224945418,1381475354,1
1224945418,1382195959,10
1224945418,1383452563,1
1224945418,1385524378,5
1224945418,1406642759,6
1224945418,1410105831,5
1224945418,1411120358,1
1224945418,1411862814,2
1224945418,1412238418,3
1224945418,1434639206,2
1224945418,1442163893,2
1224945418,1443186754,2
1224945418,1443238597,11
1224945418,1443268440,3
1224945418,1443579770,2
1224945418,1446234552,1
1224945418,1447576662,1
1224945418,1448575109,1
1224945418,1472205673,1
1224945418,1473194680,1
1224945418,1473884658,1
1224945418,1474256129,1
1224945418,1475615790,3
1224945418,1480084042,2
1224945418,1503581667,2
1224945418,1505251857,3
1224945418,1505308027,1
1224945418,1505925507,1
1224945418,1505930362,1
1224945418,1506340593,1
1224945418,1506664155,1
1224945418,1506672078,1
1224945418,1506962034,1
1224945418,1508956088,10
1224945418,1509435552,2
1224945418,1509439784,1
1224945418,1536286666,1
1224945418,1536960392,1
1224945418,1537375570,1
1224945418,1537634396,4
1224945418,1538380866,1
1224945418,1538740230,1
1224945418,1539788837,4
1224945418,1539994995,1
1224945418,1540129092,1
1224945418,1568047319,1
1224945418,1569087832,1
1224945418,1569347178,1
1224945418,1569687819,1
1224945418,1569778184,1
1224945418,1569778208,1
1224945418,1570102027,1
1224945418,1598689194,1
1224945418,1600079770,1
1224945418,1600117807,1
1224945418,1600420555,1
1224945418,1600458974,2
1224945418,1600718263,1
1224945418,1601145316,1
1224945418,1631486122,1
1224945418,1632102503,1
1224945418,1632452739,1
1224945418,1632785560,1
1224945418,1661458144,2
1224945418,1663487083,1
1224945418,1694509966,1
1224945418,5812983253,5
1224945418,5812983764,1
1224945418,5812986472,1
1224945418,5812987443,10
1224945418,5812987652,1
1224945418,5812988490,5
1224945418,5812988606,4
1224945418,5812989861,7
1224945418,5813009284,3
1224945418,5813010148,2
1224945418,5813011125,1
1224945418,5813014688,1
1224945418,5813015808,5
1224945418,5813015999,2
1224945418,5813016954,6
1224945418,5813020674,2
1224945418,5813022502,13
1224945418,5813022925,2
1224945418,5813022950,1
1224945418,5813027679,17
1224945418,5813033437,3
1224945418,5813035526,10
1224945418,5813037866,3
1224945418,5813037930,1
1224945418,5813038173,12
1224945418,5813041098,2
1224945418,5813041365,2
1224945418,5813048182,1
1224945418,5813049445,1
1224945418,5813050000,7
1224945418,5813055999,3
1224945418,5813056934,4
1224945418,5813057045,9
1224945418,5813057274,1
1224945418,5813058195,25
1224945418,5813058388,1
1224945418,5813060726,12
1224945418,5813060787,30
1224945418,5813061116,15
1224945418,5813061260,44
1224945418,5813062858,13
1224945418,5813063375,2
1224945418,5813065004,1
1224945418,5813065365,1
1224945418,5813075613,1
1224945418,5813078550,5
1224945418,5813078563,17
1224945418,5813080632,19
1224945418,5813080804,2
1224945418,5813081686,1
1224945418,5813081864,1
1224945418,5813087496,12
1224945418,5813088707,1
1224945418,5813099653,7
1224945418,5813103626,1
1224945418,5813104910,2
1224945418,5813125876,1
1224945418,5813130366,2
1225251556,296872415,1
1225251556,355651857,1
1225251556,419639583,1
1225251556,481112669,16
1225251556,481121605,4
1225251556,485926760,6
1225251556,519046655,1
1225251556,548907426,1
1225251556,611814312,1
1225251556,635234035,21
1225251556,664978073,1
1225251556,666308023,5
1225251556,666312288,2
1225251556,695326490,1
1225251556,696354016,1
1225251556,736286550,1
1225251556,768224139,1
1225251556,768932330,1
1225251556,796175881,1
1225251556,798002859,1
1225251556,832016427,1
1225251556,851493896,48
1225251556,859714144,1
1225251556,862036858,2
1225251556,880526454,1
1225251556,880771722,1
1225251556,890671753,7
1225251556,891107336,1
1225251556,893741163,16
1225251556,894168625,1
1225251556,910093235,3
1225251556,910447181,52
1225251556,911134017,34
1225251556,911220286,1
1225251556,911578041,1
1225251556,911802614,1
1225251556,912147871,2
1225251556,916284630,32
1225251556,922146751,1
1225251556,940791032,1
1225251556,941123943,1
1225251556,941132430,7
1225251556,942172835,13
1225251556,942837451,3
1225251556,943955813,6
1225251556,944262351,30
1225251556,948333783,44
1225251556,948376677,3
1225251556,953414780,1
1225251556,956212778,14
1225251556,973954598,2
1225251556,974645472,2
1225251556,977002560,1
1225251556,977654923,1
1225251556,983067799,7
1225251556,983767602,4
1225251556,988269593,10
1225251556,1002999221,1
1225251556,1008378448,1
1225251556,1014102651,8
1225251556,1014461486,1
1225251556,1014465452,6
1225251556,1014474192,1
1225251556,1019607245,7
1225251556,1033196675,1
1225251556,1033887446,1
1225251556,1039400328,1
1225251556,1040061244,1
1225251556,1040393594,10
1225251556,1040402220,2
1225251556,1048975307,9
1225251556,1051280385,5
1225251556,1051980223,1
1225251556,1070439674,3
1225251556,1071769518,6
1225251556,1072865814,1
1225251556,1073504644,1
1225251556,1074860678,2
1225251556,1081755066,8
1225251556,1100792636,1
1225251556,1100801075,1
1225251556,1101133654,1
1225251556,1101142279,16
1225251556,1101452892,1
1225251556,1101470303,1
1225251556,1101474458,14
1225251556,1101487727,1
1225251556,1105886434,2
1225251556,1109599486,2
1225251556,1112090340,13
1225251556,1112777131,2
1225251556,1129042596,4
1225251556,1129396529,1
1225251556,1129400917,3
1225251556,1131826900,2
1225251556,1131831990,13
1225251556,1132150724,1
1225251556,1132163803,1
1225251556,1132168481,1
1225251556,1132488293,2
1225251556,1132526832,2
1225251556,1132539492,1
1225251556,1132846376,1
1225251556,1133920966,1
1225251556,1135898324,1
1225251556,1135902737,1
1225251556,1135907207,2
1225251556,1136252170,5
1225251556,1159403919,2
1225251556,1162862710,2
1225251556,1163185810,1
1225251556,1163199311,1
1225251556,1163228703,3
1225251556,1163522330,1
1225251556,1164196230,4
1225251556,1164545788,1
1225251556,1164615491,3
1225251556,1168603800,1
1225251556,1194242354,5
1225251556,1194562300,1
1225251556,1197967828,3
1225251556,1197972213,1
1225251556,1198041835,1
1225251556,1225290633,1
1225251556,1225588506,1
1225251556,1225601395,6
1225251556,1226296238,8
1225251556,1256614491,3
1225251556,1257309694,3
1225251556,1257314045,1
1225251556,1258686925,12
1225251556,1286984168,5
1225251556,1287325572,2
1225251556,1287649013,1
1225251556,1288340308,6
1225251556,1288668458,1
1225251556,1288685664,1
1225251556,1289359184,1
1225251556,1289380259,2
1225251556,1293896697,3
1225251556,1318347395,2
1225251556,1318356189,1
1225251556,1319370727,1
1225251556,1320056961,1
1225251556,1321430335,1
1225251556,1349723142,1
1225251556,1351450248,1
1225251556,1351778751,1
1225251556,1413843687,4
1225251556,1414180303,3
1225251556,1417573898,1
1225251556,5812983538,5
1225251556,5812983636,1
1225251556,5812983883,2
1225251556,5812987457,4
1225251556,5812989861,2
1225251556,5813020577,6
1225251556,5813021247,5
1225251556,5813027016,2
1225251556,5813047626,1
1225251556,5813055999,1
1225251556,5813057274,6
1225251556,5813060701,1
1225251556,5813062592,1
1225251556,5813062858,2
1225251556,5813065004,1
1225251556,5813075748,2
1225251556,5813076043,13
1225251556,5813079193,1
1225251556,5813087837,8
1225251556,5813088939,1
1225251556,5901216892,2
1225273264,203253072,1
1225273264,203594175,2
1225273264,296872415,2
1225273264,327225145,6
1225273264,327566137,1
1225273264,357663649,1
1225273264,388612388,2
1225273264,390667603,1
1225273264,417998204,1
1225273264,419060083,1
1225273264,421184151,1
1225273264,422881784,1
1225273264,513784136,2
1225273264,519046655,8
1225273264,572870540,1
1225273264,608076385,9
1225273264,633541960,1
1225273264,640470684,1
1225273264,642715622,2
1225273264,664943511,3
1225273264,666312288,8
1225273264,667754178,1
1225273264,667936188,2
1225273264,671345931,2
1225273264,673746277,41
1225273264,677182018,2
1225273264,694562388,1
1225273264,700999023,4
1225273264,701366259,1
1225273264,702389193,5
1225273264,702536798,7
1225273264,707539688,1
1225273264,729479296,2
1225273264,729824475,1
1225273264,732401014,2
1225273264,732741880,6
1225273264,735941543,4
1225273264,755950242,2
1225273264,762226975,4
1225273264,764459322,2
1225273264,764800337,3
1225273264,765145895,1
1225273264,786989471,4
1225273264,788400963,1
1225273264,788461444,3
1225273264,794946803,1
1225273264,795291970,3
1225273264,796175881,9
1225273264,818796911,1
1225273264,819751391,5
1225273264,819828716,1
1225273264,846991524,3
1225273264,850181951,2
1225273264,850182049,1
1225273264,858604252,1
1225273264,858937324,16
1225273264,859618655,19
1225273264,879468563,2
1225273264,881506038,7
1225273264,881889906,6
1225273264,884916660,1
1225273264,884921084,3
1225273264,890425079,6
1225273264,909414983,1
1225273264,909756319,1
1225273264,910093235,4
1225273264,910438484,3
1225273264,911578483,1
1225273264,911897964,1
1225273264,911915224,1
1225273264,912147871,1
1225273264,912182400,3
1225273264,915273417,2
1225273264,915605935,2
1225273264,915610732,3
1225273264,915619188,1
1225273264,915619240,3
1225273264,915623433,1
1225273264,915946994,1
1225273264,915947054,1
1225273264,915964748,4
1225273264,916288692,4
1225273264,916296860,1
1225273264,916309801,2
1225273264,916637896,1
1225273264,916646694,4
1225273264,916970680,2
1225273264,917315269,1
1225273264,917656984,2
1225273264,920441518,1
1225273264,923787513,1
1225273264,940791248,3
1225273264,941840616,3
1225273264,943921162,1
1225273264,943955813,5
1225273264,946645190,2
1225273264,947003647,2
1225273264,947664053,1
1225273264,947681334,1
1225273264,947681560,3
1225273264,948372442,4
1225273264,948376677,1
1225273264,948704521,1
1225273264,949986251,4
1225273264,951808062,1
1225273264,972633484,2
1225273264,976993950,6
1225273264,976997912,1
1225273264,977335129,1
1225273264,978004433,1
1225273264,978370600,3
1225273264,978686129,3
1225273264,979069882,1
1225273264,979070167,1
1225273264,979368408,2
1225273264,980089353,2
1225273264,982070626,2
1225273264,983426636,4
1225273264,983430664,4
1225273264,983767602,3
1225273264,1002999221,6
1225273264,1005261469,9
1225273264,1008395737,2
1225273264,1008693605,1
1225273264,1008714834,1
1225273264,1008714991,4
1225273264,1008727784,3
1225273264,1009038430,7
1225273264,1009038739,4
1225273264,1009375668,2
1225273264,1009721053,3
1225273264,1009768220,1
1225273264,1010044978,3
1225273264,1010740063,2
1225273264,1014102651,4
1225273264,1014457195,1
1225273264,1014461486,2
1225273264,1014465452,2
1225273264,1014465588,2
1225273264,1014465666,1
1225273264,1014474192,6
1225273264,1033196750,1
1225273264,1033887446,2
1225273264,1036296133,1
1225273264,1036753721,1
1225273264,1039063931,3
1225273264,1039076802,2
1225273264,1039085109,2
1225273264,1039400223,1
1225273264,1040056887,4
1225273264,1040060915,1
1225273264,1040393594,2
1225273264,1041071176,1
1225273264,1041075688,1
1225273264,1042116109,2
1225273264,1042448496,1
1225273264,1044800536,5
1225273264,1044918145,1
1225273264,1045141938,1
1225273264,1064577636,3
1225273264,1065751187,5
1225273264,1066420480,3
1225273264,1067110866,3
1225273264,1067387294,4
1225273264,1069762072,1
1225273264,1070103072,1
1225273264,1070107367,6
1225273264,1070439674,4
1225273264,1071151811,2
1225273264,1071484484,3
1225273264,1071496918,2
1225273264,1071505774,9
1225273264,1072533980,1
1225273264,1072779568,1
1225273264,1072865814,6
1225273264,1072874511,5
1225273264,1073504644,5
1225273264,1073897808,3
1225273264,1075499064,1
1225273264,1075611602,3
1225273264,1076293806,8
1225273264,1100788127,2
1225273264,1100797044,2
1225273264,1100801075,4
1225273264,1100801188,13
1225273264,1101133698,12
1225273264,1101785977,2
1225273264,1102191106,1
1225273264,1102191192,6
1225273264,1102450001,2
1225273264,1102454255,11
1225273264,1102795781,2
1225273264,1103231711,9
1225273264,1103559357,2
1225273264,1103576992,1
1225273264,1103810192,2
1225273264,1103840073,6
1225273264,1104491936,1
1225273264,1104595988,2
1225273264,1104824699,1
1225273264,1104837598,1
1225273264,1104841576,1
1225273264,1106857669,10
1225273264,1106888382,1
1225273264,1131836121,1
1225273264,1131836229,17
1225273264,1132150724,3
1225273264,1132163799,1
1225273264,1132163803,3
1225273264,1132824528,1
1225273264,1133484841,7
1225273264,1133562752,1
1225273264,1133839128,3
1225273264,1133890586,3
1225273264,1133925083,1
1225273264,1134162552,4
1225273264,1134849078,1
1225273264,1135173449,4
1225273264,1135863959,5
1225273264,1135881013,1
1225273264,1135907207,4
1225273264,1136252170,1
1225273264,1136273393,3
1225273264,1136545839,2
1225273264,1138026774,1
1225273264,1159123802,5
1225273264,1159403919,1
1225273264,1162862472,2
1225273264,1163212068,2
1225273264,1163522330,1
1225273264,1164196230,1
1225273264,1164209179,1
1225273264,1164269666,1
1225273264,1165301494,4
1225273264,1165305889,2
1225273264,1165551524,1
1225273264,1165961664,1
1225273264,1166328873,1
1225273264,1167235473,2
1225273264,1167235720,3
1225273264,1167593263,5
1225273264,1167956458,1
1225273264,1167969148,7
1225273264,1168314368,1
1225273264,1168660275,1
1225273264,1168664374,3
1225273264,1169005415,1
1225273264,1193560469,3
1225273264,1194242354,1
1225273264,1194558092,1
1225273264,1195559184,2
1225273264,1195658585,1
1225273264,1195891557,1
1225273264,1195913021,5
1225273264,1195917506,6
1225273264,1195999722,1
1225273264,1196673506,1
1225273264,1197251489,6
1225273264,1198654537,1
1225273264,1198749960,2
1225273264,1199069208,2
1225273264,1199383847,3
1225273264,1199383911,4
1225273264,1200027441,2
1225273264,1223969004,1
1225273264,1224590555,2
1225273264,1224591253,5
1225273264,1224595273,1
1225273264,1224595673,3
1225273264,1224945409,3
1225273264,1225290633,22
1225273264,1227616995,2
1225273264,1229309429,3
1225273264,1229654578,2
1225273264,1230328538,1
1225273264,1230678160,9
1225273264,1254947903,1
1225273264,1255992508,1
1225273264,1258755799,5
1225273264,1260011966,1
1225273264,1261044051,3
1225273264,1261130112,3
1225273264,1261130127,7
1225273264,1261130146,1
1225273264,1280107250,1
1225273264,1281963826,3
1225273264,1286993444,1
1225273264,1288767171,1
1225273264,1289341853,10
1225273264,1290015285,2
1225273264,1317354662,1
1225273264,1318058599,1
1225273264,1318062897,1
1225273264,1318394745,4
1225273264,1319055907,2
1225273264,1322090599,1
1225273264,1322176928,4
1225273264,1322772113,4
1225273264,1323221783,1
1225273264,1323454861,2
1225273264,1324209745,2
1225273264,1345061120,1
1225273264,1349102153,3
1225273264,1349740992,3
1225273264,1351515422,1
1225273264,1374390473,2
1225273264,1374731590,1
1225273264,1375266822,2
1225273264,1381116857,1
1225273264,1381484065,1
1225273264,1410105831,1
1225273264,1412544765,1
1225273264,1412829787,1
1225273264,1413813658,1
1225273264,1417573898,1
1225273264,1443859755,1
1225273264,1444214207,1
1225273264,1444266128,1
1225273264,1444882931,2
1225273264,1446234552,1
1225273264,1475231541,1
1225273264,1475322280,1
1225273264,1503581667,2
1225273264,1506939934,2
1225273264,1507277099,1
1225273264,1507635298,1
1225273264,1508040996,1
1225273264,1508369047,1
1225273264,1566683012,1
1225273264,1568004517,1
1225273264,1600058216,2
1225273264,1600062331,3
1225273264,5812986772,1
1225273264,5813010148,1
1225273264,5813010807,3
1225273264,5813011125,3
1225273264,5813014777,5
1225273264,5813015963,2
1225273264,5813016568,5
1225273264,5813016900,1
1225273264,5813022502,1
1225273264,5813022923,3
1225273264,5813027997,1
1225273264,5813037881,1
1225273264,5813037930,9
1225273264,5813039999,1
1225273264,5813040000,1
1225273264,5813041405,7
1225273264,5813045216,3
1225273264,5813048755,2
1225273264,5813055913,1
1225273264,5813057963,1
1225273264,5813058422,35
1225273264,5813059875,5
1225273264,5813061260,1
1225273264,5813062858,5
1225273264,5813065365,1
1225273264,5813071255,13
1225273264,5813081494,7
1225273264,5813082948,3
1225273264,5813088712,8
1225273264,5813130366,1
1225290240,295827899,1
1225290240,355651857,2
1225290240,356670712,3
1225290240,357663649,3
1225290240,449749647,2
1225290240,508447812,3
1225290240,508793106,3
1225290240,519046655,3
1225290240,548907426,4
1225290240,569395077,1
1225290240,569736250,3
1225290240,600464601,2
1225290240,633943192,1
1225290240,634595283,1
1225290240,634962055,1
1225290240,664235541,1
1225290240,664628372,1
1225290240,664978073,1
1225290240,673746277,13
1225290240,707539688,1
1225290240,727376283,2
1225290240,758035825,3
1225290240,764800337,1
1225290240,786013791,4
1225290240,819138239,1
1225290240,846991524,1
1225290240,858604252,1
1225290240,858933153,4
1225290240,859372751,1
1225290240,859618655,2
1225290240,859714144,1
1225290240,859977121,1
1225290240,862036858,2
1225290240,879450931,1
1225290240,880771722,2
1225290240,881527223,1
1225290240,882200934,1
1225290240,890425079,2
1225290240,915615087,1
1225290240,915623433,2
1225290240,923809011,1
1225290240,941141029,1
1225290240,942496391,1
1225290240,942837451,1
1225290240,943955813,1
1225290240,946304445,1
1225290240,956212778,1
1225290240,972633484,1
1225290240,972858260,2
1225290240,977335129,1
1225290240,977339225,1
1225290240,977654923,1
1225290240,978021140,2
1225290240,978358080,1
1225290240,978724939,3
1225290240,983430664,1
1225290240,983767602,1
1225290240,987877232,1
1225290240,1008041892,11
1225290240,1008369339,1
1225290240,1008369709,9
1225290240,1008395737,1
1225290240,1009371416,1
1225290240,1016192580,1
1225290240,1019607245,3
1225290240,1031828247,6
1225290240,1033196675,2
1225290240,1036296133,2
1225290240,1039059449,1
1225290240,1039413386,7
1225290240,1039767525,1
1225290240,1040117228,8
1225290240,1040397559,1
1225290240,1070120153,2
1225290240,1070430962,6
1225290240,1081755066,2
1225290240,1097718659,1
1225290240,1100796838,2
1225290240,1100797044,2
1225290240,1100801075,1
1225290240,1100801188,7
1225290240,1101133654,1
1225290240,1101133698,2
1225290240,1101452892,4
1225290240,1101474458,1
1225290240,1101500501,1
1225290240,1101785977,1
1225290240,1101794211,1
1225290240,1101845661,2
1225290240,1102454319,1
1225290240,1107228827,1
1225290240,1112090340,2
1225290240,1124255029,4
1225290240,1129042596,1
1225290240,1129396529,1
1225290240,1129849756,5
1225290240,1131822530,4
1225290240,1131827565,1
1225290240,1131831702,1
1225290240,1132168481,2
1225290240,1132168616,1
1225290240,1132176882,1
1225290240,1132488293,1
1225290240,1132535520,1
1225290240,1132539492,5
1225290240,1133161694,2
1225290240,1134167069,1
1225290240,1134171410,3
1225290240,1135898324,1
1225290240,1135902749,1
1225290240,1135941581,2
1225290240,1138259582,1
1225290240,1138696627,2
1225290240,1163185997,1
1225290240,1163531324,2
1225290240,1163894164,3
1225290240,1164209179,4
1225290240,1164545788,1
1225290240,1164882751,2
1225290240,1165314688,5
1225290240,1165542823,4
1225290240,1165551524,5
1225290240,1168331947,1
1225290240,1168603800,1
1225290240,1195891557,1
1225290240,1196232789,5
1225290240,1196673506,4
1225290240,1197972213,1
1225290240,1225601395,3
1225290240,1227617128,2
1225290240,1228968232,1
1225290240,1229093930,1
1225290240,1257283316,1
1225290240,1257288066,1
1225290240,1259425497,3
1225290240,1261130037,1
1225290240,1287985909,4
1225290240,1288668458,1
1225290240,1288767171,6
1225290240,1289337460,7
1225290240,1289359184,2
1225290240,1290373671,5
1225290240,1291845900,4
1225290240,1320044239,1
1225290240,1320065701,1
1225290240,1320713170,7
1225290240,1322189987,5
1225290240,1322772113,1
1225290240,1350755066,1
1225290240,1351065769,3
1225290240,1351869732,1
1225290240,1352884042,8
1225290240,1353124914,2
1225290240,1354139941,5
1225290240,1382545549,1
1225290240,1383452563,4
1225290240,1413166019,1
1225290240,1413835131,1
1225290240,1414272014,1
1225290240,1414272143,1
1225290240,1417573898,1
1225290240,1475555626,2
1225290240,1508735874,1
1225290240,1570132093,3
1225290240,5812983764,2
1225290240,5812986340,2
1225290240,5812987652,6
1225290240,5812988091,1
1225290240,5812988490,1
1225290240,5813014688,1
1225290240,5813014777,1
1225290240,5813015963,2
1225290240,5813021247,1
1225290240,5813037875,14
1225290240,5813041796,5
1225290240,5813049445,1
1225290240,5813058422,12
1225290240,5813061260,2
1225290240,5813062647,2
1225290240,5813062858,3
1225290240,5813063375,2
1225290240,5813071255,3
1225290240,5813075748,3
1225290240,5813088641,1
1225290240,5813088707,1
1225290240,5813088712,2
1225290240,5813099653,1
1225290240,5813130366,4
1225290633,298944444,3
1225290633,327225145,1
1225290633,329566174,9
1225290633,329638509,1
1225290633,355651857,3
1225290633,357663649,2
1225290633,361364000,3
1225290633,362715189,4
1225290633,387364605,1
1225290633,390667603,1
1225290633,421698065,1
1225290633,422742649,5
1225290633,446714544,57
1225290633,449438847,2
1225290633,449749647,3
1225290633,452401246,1
1225290633,478375456,4
1225290633,481121605,1
1225290633,483245369,1
1225290633,487523851,1
1225290633,508447812,1
1225290633,508793106,3
1225290633,513784136,9
1225290633,516322115,6
1225290633,519046655,28
1225290633,541118908,2
1225290633,546852112,12
1225290633,569395077,2
1225290633,571140165,2
1225290633,572870540,1
1225290633,578397434,9
1225290633,601470598,2
1225290633,602148552,4
1225290633,602852509,3
1225290633,608076385,2
1225290633,632229278,57
1225290633,632544268,2
1225290633,633546217,3
1225290633,633943192,31
1225290633,633951900,3
1225290633,634595283,4
1225290633,634608015,27
1225290633,639779973,1
1225290633,640298617,9
1225290633,640470684,19
1225290633,642365841,5
1225290633,642715622,12
1225290633,663298610,33
1225290633,664235541,31
1225290633,664628372,7
1225290633,664943511,3
1225290633,664978073,6
1225290633,665314820,3
1225290633,666312288,8
1225290633,673746277,15
1225290633,695270840,21
1225290633,695671851,31
1225290633,695956656,3
1225290633,696328374,1
1225290633,696362840,5
1225290633,697355847,51
1225290633,700498286,6
1225290633,704233784,8
1225290633,725951521,3
1225290633,725951660,1
1225290633,727376283,20
1225290633,730169579,1
1225290633,731192952,1
1225290633,732741880,1
1225290633,734801540,2
1225290633,735941543,2
1225290633,755950242,6
1225290633,757413552,46
1225290633,757699000,20
1225290633,758035825,1
1225290633,758065781,40
1225290633,762226975,1
1225290633,764459322,1
1225290633,766864238,2
1225290633,786013801,40
1225290633,786013856,26
1225290633,786674282,51
1225290633,786989348,31
1225290633,786989395,17
1225290633,786989471,4
1225290633,786994048,7
1225290633,788111826,34
1225290633,788400963,1
1225290633,788427061,1
1225290633,789121913,25
1225290633,794945765,2
1225290633,794945885,1
1225290633,798002859,1
1225290633,817346903,53
1225290633,818796911,11
1225290633,819073675,31
1225290633,819138239,37
1225290633,819440815,1
1225290633,819828716,2
1225290633,819828986,1
1225290633,846991524,13
1225290633,849059197,1
1225290633,850104005,23
1225290633,850182049,14
1225290633,858047578,1
1225290633,858604252,17
1225290633,858933153,1
1225290633,858937324,5
1225290633,859618655,10
1225290633,878380399,25
1225290633,879192161,2
1225290633,880538997,33
1225290633,880771722,4
1225290633,881458145,1
1225290633,881506038,6
1225290633,881527223,38
1225290633,881889906,1
1225290633,882200934,23
1225290633,882239837,1
1225290633,882533209,1
1225290633,884575336,2
1225290633,890425079,1
1225290633,890671753,1
1225290633,893741163,1
1225290633,909069688,1
1225290633,909877092,39
1225290633,910093235,1
1225290633,910447220,42
1225290633,910787992,1
1225290633,911220286,1
1225290633,911220322,1
1225290633,911504643,32
1225290633,911560974,43
1225290633,911802614,26
1225290633,911915224,6
1225290633,912147871,1
1225290633,915273417,1
1225290633,915605935,1
1225290633,915610561,1
1225290633,915946994,2
1225290633,915960293,3
1225290633,916288692,1
1225290633,916305060,1
1225290633,916633472,1
1225290633,917647959,2
1225290633,923787513,1
1225290633,940791248,2
1225290633,940791383,32
1225290633,941141029,1
1225290633,941840616,4
1225290633,942496391,10
1225290633,942539535,1
1225290633,942837451,13
1225290633,943920985,1
1225290633,943921162,17
1225290633,943955813,29
1225290633,946304445,1
1225290633,947681574,2
1225290633,947685653,1
1225290633,948030821,2
1225290633,951808062,1
1225290633,953414780,1
1225290633,956212778,1
1225290633,972858260,24
1225290633,973954598,20
1225290633,974606303,12
1225290633,974627674,41
1225290633,974645472,26
1225290633,976997968,13
1225290633,977002744,4
1225290633,977006924,5
1225290633,977335129,1
1225290633,977352235,1
1225290633,977667682,1
1225290633,977697454,1
1225290633,978021140,9
1225290633,978387957,2
1225290633,978682042,1
1225290633,979066072,2
1225290633,981362334,4
1225290633,987877232,1
1225290633,988567837,1
1225290633,988909130,1
1225290633,1002658094,1
1225290633,1002848124,57
1225290633,1002999221,4
1225290633,1003318634,61
1225290633,1003564889,1
1225290633,1005261219,1
1225290633,1005261469,7
1225290633,1008024276,2
1225290633,1008041969,20
1225290633,1008369339,1
1225290633,1008369709,6
1225290633,1008378448,1
1225290633,1009409823,1
1225290633,1009721053,1
1225290633,1019607245,1
1225290633,1031828247,1
1225290633,1033196675,1
1225290633,1035942041,2
1225290633,1036296133,16
1225290633,1036330791,18
1225290633,1036637638,1
1225290633,1039080957,1
1225290633,1039081028,2
1225290633,1039400642,3
1225290633,1039413386,2
1225290633,1039771675,1
1225290633,1040056887,1
1225290633,1040117228,4
1225290633,1044800536,1
1225290633,1064577636,4
