bodyId,instance,type,pre,post,downstream,upstream,mito,size,status,cropped,statusLabel,cellBodyFiber,somaRadius,somaLocation,roiInfo,notes,inputRois,outputRois
236330337,FB7I_L,FB7I,445,1384,2670,1384,188,542268118,Traced,False,Roughly traced,AVM10,,,"{'SNP(L)': {'pre': 17, 'post': 116, 'downstream': 83, 'upstream': 116, 'mito': 23, 'dark': 13, 'light': 1, 'medium': 9}, 'SMP(L)': {'pre': 15, 'post': 112, 'downstream': 77, 'upstream': 112, 'mito': 18, 'dark': 8, 'light': 1, 'medium': 9}, 'CX': {'pre': 425, 'post': 1247, 'downstream': 2577, 'upstream': 1247, 'mito': 149, 'dark': 83, 'light': 11, 'medium': 55}, 'FB': {'pre': 425, 'post': 1247, 'downstream': 2577, 'upstream': 1247, 'mito': 149, 'dark': 83, 'light': 11, 'medium': 55}, 'FBl8': {'pre': 9, 'post': 107, 'downstream': 46, 'upstream': 107, 'mito': 4, 'dark': 4}, 'FBl7': {'pre': 292, 'post': 837, 'downstream': 1807, 'upstream': 837, 'mito': 107, 'dark': 64, 'light': 6, 'medium': 37}, 'FBl9': {'post': 3, 'upstream': 3}, 'FBl6': {'pre': 124, 'post': 300, 'downstream': 724, 'upstream': 300, 'mito': 38, 'dark': 15, 'light': 5, 'medium': 18}, 'SIP(L)': {'pre': 2, 'post': 4, 'downstream': 6, 'upstream': 4, 'mito': 5, 'dark': 5}, 'FB-column3': {'pre': 39, 'post': 122, 'downstream': 231, 'upstream': 122, 'mito': 11, 'dark': 6, 'light': 1, 'medium': 4}, 'INP': {'pre': 1, 'post': 11, 'downstream': 4, 'upstream': 11, 'mito': 2, 'dark': 2}, 'CRE(L)': {'pre': 1, 'post': 11, 'downstream': 4, 'upstream': 11, 'mito': 2, 'dark': 2}, 'CRE(-RUB)(L)': {'pre': 1, 'post': 11, 'downstream': 4, 'upstream': 11, 'mito': 2, 'dark': 2}}",SMPSIPFB76,"['CRE(-RUB)(L)', 'CRE(L)', 'CX', 'FB', 'FB-column3', 'FBl6', 'FBl7', 'FBl8', 'FBl9', 'INP', 'SIP(L)', 'SMP(L)', 'SNP(L)']","['CRE(-RUB)(L)', 'CRE(L)', 'CX', 'FB', 'FB-column3', 'FBl6', 'FBl7', 'FBl8', 'INP', 'SIP(L)', 'SMP(L)', 'SNP(L)']"
236331138,FB7G_L,FB7G,249,656,1434,656,113,300680878,Traced,False,Roughly traced,AVM10,,,"{'SNP(L)': {'pre': 8, 'post': 37, 'downstream': 27, 'upstream': 37, 'mito': 17, 'dark': 14, 'medium': 3}, 'SMP(L)': {'pre': 7, 'post': 33, 'downstream': 25, 'upstream': 33, 'mito': 16, 'dark': 13, 'medium': 3}, 'CX': {'pre': 237, 'post': 600, 'downstream': 1395, 'upstream': 600, 'mito': 85, 'dark': 53, 'light': 5, 'medium': 27}, 'FB': {'pre': 237, 'post': 600, 'downstream': 1395, 'upstream': 600, 'mito': 85, 'dark': 53, 'light': 5, 'medium': 27}, 'FBl8': {'pre': 22, 'post': 109, 'downstream': 138, 'upstream': 109, 'mito': 9, 'dark': 6, 'light': 2, 'medium': 1}, 'FBl7': {'pre': 182, 'post': 422, 'downstream': 1091, 'upstream': 422, 'mito': 68, 'dark': 42, 'light': 3, 'medium': 23}, 'SIP(L)': {'pre': 1, 'post': 4, 'downstream': 2, 'upstream': 4, 'mito': 1, 'dark': 1}, 'FB-column3': {'pre': 17, 'post': 27, 'downstream': 94, 'upstream': 27, 'mito': 5, 'dark': 4, 'medium': 1}, 'FBl6': {'pre': 33, 'post': 69, 'downstream': 166, 'upstream': 69, 'mito': 8, 'dark': 5, 'medium': 3}, 'INP': {'pre': 2, 'post': 6, 'downstream': 5, 'upstream': 6}, 'CRE(L)': {'pre': 2, 'post': 6, 'downstream': 5, 'upstream': 6}, 'CRE(-RUB)(L)': {'pre': 2, 'post': 6, 'downstream': 5, 'upstream': 6}, 'LX(L)': {'pre': 1, 'downstream': 3}, 'BU(L)': {'pre': 1, 'downstream': 3}}",SMPFB78,"['CRE(-RUB)(L)', 'CRE(L)', 'CX', 'FB', 'FB-column3', 'FBl6', 'FBl7', 'FBl8', 'INP', 'SIP(L)', 'SMP(L)', 'SNP(L)']","['BU(L)', 'CRE(-RUB)(L)', 'CRE(L)', 'CX', 'FB', 'FB-column3', 'FBl6', 'FBl7', 'FBl8', 'INP', 'LX(L)', 'SIP(L)', 'SMP(L)', 'SNP(L)']"
264986706,FS4B(AB)(FQ12)_C3_R,FS4B,54,300,417,300,50,155239658,Traced,False,Roughly traced,PDM03,236.0,"[17117, 9452, 14864]","{'SNP(L)': {'pre': 51, 'post': 36, 'downstream': 403, 'upstream': 36, 'mito': 21, 'dark': 21}, 'SMP(L)': {'pre': 51, 'post': 36, 'downstream': 403, 'upstream': 36, 'mito': 21, 'dark': 21}, 'CX': {'pre': 1, 'post': 264, 'downstream': 9, 'upstream': 264, 'mito': 19, 'dark': 17, 'light': 1, 'medium': 1}, 'FB': {'post': 249, 'upstream': 249, 'mito': 18, 'dark': 17, 'medium': 1}, 'FBl7': {'post': 28, 'upstream': 28, 'mito': 5, 'dark': 5}, 'FBl8': {'post': 59, 'upstream': 59, 'mito': 2, 'dark': 2}, 'FBl6': {'post': 10, 'upstream': 10, 'mito': 1, 'dark': 1}, 'FB-column3': {'post': 149, 'upstream': 149, 'mito': 12, 'dark': 11, 'medium': 1}, 'FBl5': {'post': 6, 'upstream': 6, 'mito': 1, 'medium': 1}, 'FBl3': {'post': 1, 'upstream': 1}, 'FBl2': {'post': 96, 'upstream': 96, 'mito': 5, 'dark': 5}, 'FBl1': {'post': 49, 'upstream': 49, 'mito': 2, 'dark': 2}, 'AB(R)': {'pre': 1, 'post': 15, 'downstream': 9, 'upstream': 15, 'mito': 1, 'light': 1}}",FB128SMP,"['AB(R)', 'CX', 'FB', 'FB-column3', 'FBl1', 'FBl2', 'FBl3', 'FBl5', 'FBl6', 'FBl7', 'FBl8', 'SMP(L)', 'SNP(L)']","['AB(R)', 'CX', 'SMP(L)', 'SNP(L)']"
265120597,FB1D_R,FB1D,370,1129,2654,1129,209,1147540578,Traced,False,Roughly traced,PDL05,386.0,"[6660, 14316, 11056]","{'SNP(R)': {'pre': 3, 'post': 732, 'downstream': 18, 'upstream': 732, 'mito': 65, 'dark': 35, 'light': 15, 'medium': 15}, 'SLP(R)': {'pre': 3, 'post': 569, 'downstream': 18, 'upstream': 569, 'mito': 50, 'dark': 26, 'light': 11, 'medium': 13}, 'SIP(R)': {'post': 113, 'upstream': 113, 'mito': 5, 'dark': 2, 'light': 2, 'medium': 1}, 'SMP(R)': {'post': 50, 'upstream': 50, 'mito': 10, 'dark': 7, 'light': 2, 'medium': 1}, 'CX': {'pre': 361, 'post': 381, 'downstream': 2614, 'upstream': 381, 'mito': 107, 'dark': 37, 'light': 24, 'medium': 46}, 'FB': {'pre': 359, 'post': 378, 'downstream': 2604, 'upstream': 378, 'mito': 106, 'dark': 37, 'light': 23, 'medium': 46}, 'FBl2': {'pre': 40, 'post': 59, 'downstream': 233, 'upstream': 59, 'mito': 14, 'dark': 2, 'light': 3, 'medium': 9}, 'FBl1': {'pre': 319, 'post': 319, 'downstream': 2371, 'upstream': 319, 'mito': 92, 'dark': 35, 'light': 20, 'medium': 37}, 'FB-column3': {'pre': 10, 'post': 12, 'downstream': 72, 'upstream': 12, 'mito': 2, 'dark': 2}, 'AB(R)': {'pre': 2, 'post': 3, 'downstream': 10, 'upstream': 3}}",SLPFB1d,"['AB(R)', 'CX', 'FB', 'FB-column3', 'FBl1', 'FBl2', 'SIP(R)', 'SLP(R)', 'SMP(R)', 'SNP(R)']","['AB(R)', 'CX', 'FB', 'FB-column3', 'FBl1', 'FBl2', 'SLP(R)', 'SNP(R)']"
265120677,FB8A_R,FB8A,266,801,1546,801,185,761202336,Traced,False,Roughly traced,PDL05,281.0,"[8075, 14029, 12264]","{'SNP(R)': {'pre': 2, 'post': 443, 'downstream': 5, 'upstream': 443, 'mito': 58, 'dark': 46, 'light': 2, 'medium': 10}, 'SLP(R)': {'post': 270, 'upstream': 270, 'mito': 38, 'dark': 29, 'light': 2, 'medium': 7}, 'SMP(R)': {'pre': 1, 'post': 123, 'downstream': 1, 'upstream': 123, 'mito': 14, 'dark': 12, 'medium': 2}, 'SIP(R)': {'pre': 1, 'post': 50, 'downstream': 4, 'upstream': 50, 'mito': 6, 'dark': 5, 'medium': 1}, 'CX': {'pre': 262, 'post': 348, 'downstream': 1531, 'upstream': 348, 'mito': 82, 'dark': 64, 'light': 2, 'medium': 16}, 'FB': {'pre': 262, 'post': 348, 'downstream': 1531, 'upstream': 348, 'mito': 80, 'dark': 63, 'light': 2, 'medium': 15}, 'FBl9': {'pre': 11, 'post': 51, 'downstream': 60, 'upstream': 51, 'mito': 10, 'dark': 9, 'medium': 1}, 'FBl8': {'pre': 251, 'post': 290, 'downstream': 1471, 'upstream': 290, 'mito': 65, 'dark': 49, 'light': 2, 'medium': 14}, 'FB-column3': {'pre': 3, 'post': 13, 'downstream': 16, 'upstream': 13, 'mito': 1, 'dark': 1}, 'FBl7': {'post': 7, 'upstream': 7, 'mito': 4, 'dark': 4}, 'LX(L)': {'pre': 2, 'post': 6, 'downstream': 10, 'upstream': 6}, 'BU(L)': {'pre': 2, 'post': 6, 'downstream': 10, 'upstream': 6}}",SLPSMPFB8_1,"['BU(L)', 'CX', 'FB', 'FB-column3', 'FBl7', 'FBl8', 'FBl9', 'LX(L)', 'SIP(R)', 'SLP(R)', 'SMP(R)', 'SNP(R)']","['BU(L)', 'CX', 'FB', 'FB-column3', 'FBl8', 'FBl9', 'LX(L)', 'SIP(R)', 'SMP(R)', 'SNP(R)']"
265655867,FB8F_b_L,FB8F_b,68,239,380,239,44,158465467,Traced,False,Roughly traced,PDM25,,,"{'SNP(L)': {'pre': 45, 'post': 99, 'downstream': 264, 'upstream': 99, 'mito': 25, 'dark': 13, 'medium': 12}, 'SMP(L)': {'pre': 43, 'post': 92, 'downstream': 249, 'upstream': 92, 'mito': 19, 'dark': 10, 'medium': 9}, 'SIP(L)': {'pre': 2, 'post': 7, 'downstream': 15, 'upstream': 7, 'mito': 6, 'dark': 3, 'medium': 3}, 'CX': {'pre': 22, 'post': 137, 'downstream': 112, 'upstream': 137, 'mito': 14, 'dark': 5, 'light': 4, 'medium': 5}, 'FB': {'pre': 22, 'post': 137, 'downstream': 112, 'upstream': 137, 'mito': 14, 'dark': 5, 'light': 4, 'medium': 5}, 'FBl9': {'post': 1, 'upstream': 1}, 'FBl8': {'pre': 22, 'post': 133, 'downstream': 112, 'upstream': 133, 'mito': 12, 'dark': 4, 'light': 4, 'medium': 4}, 'FBl7': {'post': 3, 'upstream': 3, 'mito': 2, 'dark': 1, 'medium': 1}}",SIPSLPFB8,"['CX', 'FB', 'FBl7', 'FBl8', 'FBl9', 'SIP(L)', 'SMP(L)', 'SNP(L)']","['CX', 'FB', 'FBl8', 'SIP(L)', 'SMP(L)', 'SNP(L)']"
266536576,FB7G_R,FB7G,323,932,1966,932,157,628909468,Traced,False,Roughly traced,AVM10,311.5,"[13252, 31800, 19616]","{'SNP(R)': {'pre': 24, 'post': 221, 'downstream': 135, 'upstream': 221, 'mito': 44, 'dark': 30, 'light': 5, 'medium': 9}, 'SMP(R)': {'pre': 21, 'post': 203, 'downstream': 125, 'upstream': 203, 'mito': 36, 'dark': 23, 'light': 4, 'medium': 9}, 'SIP(R)': {'pre': 3, 'post': 18, 'downstream': 10, 'upstream': 18, 'mito': 8, 'dark': 7, 'light': 1}, 'CX': {'pre': 296, 'post': 696, 'downstream': 1822, 'upstream': 696, 'mito': 89, 'dark': 46, 'light': 3, 'medium': 40}, 'FB': {'pre': 296, 'post': 696, 'downstream': 1822, 'upstream': 696, 'mito': 89, 'dark': 46, 'light': 3, 'medium': 40}, 'FBl8': {'pre': 23, 'post': 85, 'downstream': 128, 'upstream': 85, 'mito': 8, 'dark': 4, 'medium': 4}, 'FBl9': {'post': 4, 'upstream': 4}, 'FBl7': {'pre': 237, 'post': 527, 'downstream': 1493, 'upstream': 527, 'mito': 72, 'dark': 37, 'light': 2, 'medium': 33}, 'FBl6': {'pre': 36, 'post': 80, 'downstream': 201, 'upstream': 80, 'mito': 9, 'dark': 5, 'light': 1, 'medium': 3}, 'SNP(L)': {'post': 1, 'upstream': 1}, 'SMP(L)': {'post': 1, 'upstream': 1}, 'FB-column3': {'pre': 49, 'post': 102, 'downstream': 298, 'upstream': 102, 'mito': 13, 'dark': 7, 'medium': 6}}",SMPFB78,"['CX', 'FB', 'FB-column3', 'FBl6', 'FBl7', 'FBl8', 'FBl9', 'SIP(R)', 'SMP(L)', 'SMP(R)', 'SNP(L)', 'SNP(R)']","['CX', 'FB', 'FB-column3', 'FBl6', 'FBl7', 'FBl8', 'SIP(R)', 'SMP(R)', 'SNP(R)']"
294450495,SA1_a_R,SA1_a,78,367,594,367,85,241772774,Traced,False,Roughly traced,AVM08,,,"{'SNP(R)': {'pre': 1, 'post': 145, 'downstream': 3, 'upstream': 145, 'mito': 38, 'dark': 37, 'light': 1}, 'SLP(R)': {'post': 104, 'upstream': 104, 'mito': 25, 'dark': 24, 'light': 1}, 'SIP(R)': {'pre': 1, 'post': 24, 'downstream': 3, 'upstream': 24, 'mito': 5, 'dark': 5}, 'SMP(R)': {'post': 17, 'upstream': 17, 'mito': 8, 'dark': 8}, 'INP': {'post': 3, 'upstream': 3}, 'CRE(R)': {'post': 3, 'upstream': 3}, 'CRE(-ROB,-RUB)(R)': {'post': 3, 'upstream': 3}, 'CX': {'pre': 77, 'post': 215, 'downstream': 591, 'upstream': 215, 'mito': 28, 'dark': 11, 'light': 1, 'medium': 16}, 'AB(R)': {'pre': 77, 'post': 212, 'downstream': 591, 'upstream': 212, 'mito': 28, 'dark': 11, 'light': 1, 'medium': 16}, 'FB': {'post': 3, 'upstream': 3}, 'FBl1': {'post': 3, 'upstream': 3}, 'LX(R)': {'post': 1, 'upstream': 1, 'mito': 3, 'dark': 3}, 'LAL(R)': {'post': 1, 'upstream': 1, 'mito': 3, 'dark': 3}, 'LAL(-GA)(R)': {'post': 1, 'upstream': 1, 'mito': 3, 'dark': 3}}",SlpA,"['AB(R)', 'CRE(-ROB,-RUB)(R)', 'CRE(R)', 'CX', 'FB', 'FBl1', 'INP', 'LAL(-GA)(R)', 'LAL(R)', 'LX(R)', 'SIP(R)', 'SLP(R)', 'SMP(R)', 'SNP(R)']","['AB(R)', 'CX', 'SIP(R)', 'SNP(R)']"
294791509,FB1D_R,FB1D,373,1009,2614,1009,190,1129554706,Traced,False,Roughly traced,PDL05,346.0,"[5324, 14660, 12176]","{'SNP(R)': {'pre': 22, 'post': 674, 'downstream': 170, 'upstream': 674, 'mito': 53, 'dark': 25, 'light': 10, 'medium': 18}, 'SLP(R)': {'pre': 18, 'post': 518, 'downstream': 152, 'upstream': 518, 'mito': 46, 'dark': 22, 'light': 7, 'medium': 17}, 'SIP(R)': {'pre': 1, 'post': 35, 'downstream': 6, 'upstream': 35}, 'SMP(R)': {'pre': 3, 'post': 121, 'downstream': 12, 'upstream': 121, 'mito': 7, 'dark': 3, 'light': 3, 'medium': 1}, 'CX': {'pre': 347, 'post': 321, 'downstream': 2435, 'upstream': 321, 'mito': 100, 'dark': 49, 'light': 11, 'medium': 40}, 'FB': {'pre': 332, 'post': 311, 'downstream': 2355, 'upstream': 311, 'mito': 96, 'dark': 46, 'light': 11, 'medium': 39}, 'FBl2': {'pre': 30, 'post': 38, 'downstream': 199, 'upstream': 38, 'mito': 15, 'dark': 10, 'light': 1, 'medium': 4}, 'FBl1': {'pre': 302, 'post': 273, 'downstream': 2156, 'upstream': 273, 'mito': 81, 'dark': 36, 'light': 10, 'medium': 35}, 'FB-column3': {'pre': 7, 'post': 11, 'downstream': 42, 'upstream': 11, 'mito': 2, 'medium': 2}, 'AB(R)': {'pre': 15, 'post': 10, 'downstream': 80, 'upstream': 10, 'mito': 4, 'dark': 3, 'medium': 1}}",SLPFB1d,"['AB(R)', 'CX', 'FB', 'FB-column3', 'FBl1', 'FBl2', 'SIP(R)', 'SLP(R)', 'SMP(R)', 'SNP(R)']","['AB(R)', 'CX', 'FB', 'FB-column3', 'FBl1', 'FBl2', 'SIP(R)', 'SLP(R)', 'SMP(R)', 'SNP(R)']"
294800293,FB7K_R,FB7K,300,1007,1515,1007,245,896147324,Traced,False,Roughly traced,PDL05,301.0,"[10065, 13429, 12496]","{'SNP(R)': {'pre': 8, 'post': 467, 'downstream': 33, 'upstream': 467, 'mito': 78, 'dark': 57, 'light': 13, 'medium': 8}, 'SLP(R)': {'pre': 4, 'post': 240, 'downstream': 18, 'upstream': 240, 'mito': 39, 'dark': 30, 'light': 3, 'medium': 6}, 'SMP(R)': {'post': 72, 'upstream': 72, 'mito': 12, 'dark': 8, 'light': 3, 'medium': 1}, 'SIP(R)': {'pre': 4, 'post': 155, 'downstream': 15, 'upstream': 155, 'mito': 27, 'dark': 19, 'light': 7, 'medium': 1}, 'CX': {'pre': 288, 'post': 525, 'downstream': 1469, 'upstream': 525, 'mito': 135, 'dark': 75, 'light': 10, 'medium': 50}, 'FB': {'pre': 288, 'post': 525, 'downstream': 1469, 'upstream': 525, 'mito': 135, 'dark': 75, 'light': 10, 'medium': 50}, 'FBl8': {'pre': 18, 'post': 61, 'downstream': 95, 'upstream': 61, 'mito': 17, 'dark': 10, 'light': 2, 'medium': 5}, 'FBl7': {'pre': 270, 'post': 458, 'downstream': 1374, 'upstream': 458, 'mito': 118, 'dark': 65, 'light': 8, 'medium': 45}, 'FB-column3': {'pre': 21, 'post': 34, 'downstream': 94, 'upstream': 34, 'mito': 9, 'dark': 7, 'medium': 2}, 'FBl6': {'post': 6, 'upstream': 6}}",SLPSIPFB7,"['CX', 'FB', 'FB-column3', 'FBl6', 'FBl7', 'FBl8', 'SIP(R)', 'SLP(R)', 'SMP(R)', 'SNP(R)']","['CX', 'FB', 'FB-column3', 'FBl7', 'FBl8', 'SIP(R)', 'SLP(R)', 'SNP(R)']"
295116205,SA1_a_R,SA1_a,107,644,818,644,115,267661950,Traced,False,Roughly traced,AVM08,,,"{'SNP(R)': {'pre': 7, 'post': 256, 'downstream': 23, 'upstream': 256, 'mito': 67, 'dark': 63, 'light': 2, 'medium': 2}, 'SLP(R)': {'pre': 2, 'post': 223, 'downstream': 12, 'upstream': 223, 'mito': 51, 'dark': 47, 'light': 2, 'medium': 2}, 'SIP(R)': {'pre': 4, 'post': 12, 'downstream': 9, 'upstream': 12, 'mito': 8, 'dark': 8}, 'SMP(R)': {'pre': 1, 'post': 21, 'downstream': 2, 'upstream': 21, 'mito': 8, 'dark': 8}, 'CX': {'pre': 97, 'post': 383, 'downstream': 780, 'upstream': 383, 'mito': 33, 'dark': 11, 'light': 2, 'medium': 20}, 'AB(R)': {'pre': 95, 'post': 374, 'downstream': 761, 'upstream': 374, 'mito': 31, 'dark': 11, 'light': 2, 'medium': 18}, 'FB': {'pre': 2, 'post': 9, 'downstream': 19, 'upstream': 9, 'mito': 2, 'medium': 2}, 'FBl1': {'pre': 2, 'post': 9, 'downstream': 19, 'upstream': 9, 'mito': 2, 'medium': 2}, 'LX(R)': {'pre': 1, 'post': 1, 'downstream': 2, 'upstream': 1, 'mito': 1, 'dark': 1}, 'LAL(R)': {'pre': 1, 'post': 1, 'downstream': 2, 'upstream': 1, 'mito': 1, 'dark': 1}, 'LAL(-GA)(R)': {'pre': 1, 'post': 1, 'downstream': 2, 'upstream': 1, 'mito': 1, 'dark': 1}}",SlpA,"['AB(R)', 'CX', 'FB', 'FBl1', 'LAL(-GA)(R)', 'LAL(R)', 'LX(R)', 'SIP(R)', 'SLP(R)', 'SMP(R)', 'SNP(R)']","['AB(R)', 'CX', 'FB', 'FBl1', 'LAL(-GA)(R)', 'LAL(R)', 'LX(R)', 'SIP(R)', 'SLP(R)', 'SMP(R)', 'SNP(R)']"
295133452,FB9A_R,FB9A,80,442,472,442,85,305039727,Traced,False,Roughly traced,PDM25,297.5,"[20091, 16577, 8096]","{'SNP(R)': {'pre': 11, 'post': 220, 'downstream': 62, 'upstream': 220, 'mito': 45, 'dark': 30, 'light': 4, 'medium': 11}, 'SLP(R)': {'pre': 11, 'post': 216, 'downstream': 62, 'upstream': 216, 'mito': 41, 'dark': 27, 'light': 4, 'medium': 10}, 'SIP(R)': {'post': 2, 'upstream': 2, 'mito': 2, 'dark': 1, 'medium': 1}, 'SMP(R)': {'post': 2, 'upstream': 2, 'mito': 2, 'dark': 2}, 'CX': {'pre': 68, 'post': 216, 'downstream': 409, 'upstream': 216, 'mito': 29, 'dark': 2, 'light': 20, 'medium': 7}, 'FB': {'pre': 68, 'post': 216, 'downstream': 409, 'upstream': 216, 'mito': 29, 'dark': 2, 'light': 20, 'medium': 7}, 'FBl9': {'pre': 50, 'post': 139, 'downstream': 276, 'upstream': 139, 'mito': 23, 'dark': 2, 'light': 15, 'medium': 6}, 'SNP(L)': {'pre': 1, 'downstream': 1}, 'SMP(L)': {'pre': 1, 'downstream': 1}, 'FBl8': {'pre': 18, 'post': 77, 'downstream': 133, 'upstream': 77, 'mito': 6, 'light': 5, 'medium': 1}, 'mALT(R)': {'post': 1, 'upstream': 1}, 'FB-column3': {'pre': 1, 'post': 3, 'downstream': 7, 'upstream': 3}}",SLPFB9_1,"['CX', 'FB', 'FB-column3', 'FBl8', 'FBl9', 'SIP(R)', 'SLP(R)', 'SMP(R)', 'SNP(R)', 'mALT(R)']","['CX', 'FB', 'FB-column3', 'FBl8', 'FBl9', 'SLP(R)', 'SMP(L)', 'SNP(L)', 'SNP(R)']"
295136778,FB8A_R,FB8A,308,667,1808,667,198,957819355,Traced,False,Roughly traced,PDL05,311.0,"[7237, 13994, 11408]","{'SNP(R)': {'pre': 2, 'post': 389, 'downstream': 5, 'upstream': 389, 'mito': 59, 'dark': 45, 'light': 4, 'medium': 10}, 'SLP(R)': {'post': 227, 'upstream': 227, 'mito': 33, 'dark': 24, 'medium': 9}, 'SIP(R)': {'post': 31, 'upstream': 31, 'mito': 10, 'dark': 6, 'light': 3, 'medium': 1}, 'SMP(R)': {'pre': 2, 'post': 131, 'downstream': 5, 'upstream': 131, 'mito': 16, 'dark': 15, 'light': 1}, 'CX': {'pre': 304, 'post': 271, 'downstream': 1793, 'upstream': 271, 'mito': 100, 'dark': 69, 'light': 2, 'medium': 29}, 'FB': {'pre': 304, 'post': 269, 'downstream': 1793, 'upstream': 269, 'mito': 99, 'dark': 68, 'light': 2, 'medium': 29}, 'FBl8': {'pre': 292, 'post': 239, 'downstream': 1749, 'upstream': 239, 'mito': 96, 'dark': 66, 'light': 2, 'medium': 28}, 'FBl9': {'pre': 10, 'post': 23, 'downstream': 34, 'upstream': 23, 'mito': 2, 'dark': 1, 'medium': 1}, 'FB-column3': {'pre': 22, 'post': 22, 'downstream': 126, 'upstream': 22, 'mito': 7, 'dark': 5, 'medium': 2}, 'FBl7': {'pre': 1, 'post': 5, 'downstream': 7, 'upstream': 5}, 'LX(L)': {'pre': 1, 'downstream': 7}, 'BU(L)': {'pre': 1, 'downstream': 7}, 'FBl6': {'pre': 1, 'post': 2, 'downstream': 3, 'upstream': 2, 'mito': 1, 'dark': 1}, 'EB': {'post': 2, 'upstream': 2, 'mito': 1, 'dark': 1}, 'EBr6': {'post': 2, 'upstream': 2, 'mito': 1, 'dark': 1}}",SLPSMPFB8_1,"['CX', 'EB', 'EBr6', 'FB', 'FB-column3', 'FBl6', 'FBl7', 'FBl8', 'FBl9', 'SIP(R)', 'SLP(R)', 'SMP(R)', 'SNP(R)']","['BU(L)', 'CX', 'FB', 'FB-column3', 'FBl6', 'FBl7', 'FBl8', 'FBl9', 'LX(L)', 'SMP(R)', 'SNP(R)']"
295136965,FB1E_b_R,FB1E_b,334,881,2589,881,197,916015639,Traced,False,Roughly traced,PDL05,311.0,"[4878, 14033, 12912]","{'SNP(R)': {'pre': 5, 'post': 474, 'downstream': 23, 'upstream': 474, 'mito': 45, 'dark': 33, 'light': 5, 'medium': 7}, 'SLP(R)': {'post': 203, 'upstream': 203, 'mito': 13, 'dark': 9, 'light': 1, 'medium': 3}, 'SIP(R)': {'pre': 4, 'post': 176, 'downstream': 22, 'upstream': 176, 'mito': 22, 'dark': 17, 'light': 2, 'medium': 3}, 'SMP(R)': {'pre': 1, 'post': 95, 'downstream': 1, 'upstream': 95, 'mito': 10, 'dark': 7, 'light': 2, 'medium': 1}, 'CX': {'pre': 322, 'post': 397, 'downstream': 2543, 'upstream': 397, 'mito': 112, 'dark': 58, 'light': 12, 'medium': 42}, 'FB': {'pre': 322, 'post': 397, 'downstream': 2543, 'upstream': 397, 'mito': 110, 'dark': 57, 'light': 11, 'medium': 42}, 'FBl2': {'pre': 38, 'post': 63, 'downstream': 232, 'upstream': 63, 'mito': 13, 'dark': 7, 'medium': 6}, 'FBl1': {'pre': 284, 'post': 334, 'downstream': 2311, 'upstream': 334, 'mito': 97, 'dark': 50, 'light': 11, 'medium': 36}, 'FB-column3': {'pre': 14, 'post': 17, 'downstream': 97, 'upstream': 17, 'mito': 4, 'dark': 1, 'medium': 3}}",SLPSIPFB1d,"['CX', 'FB', 'FB-column3', 'FBl1', 'FBl2', 'SIP(R)', 'SLP(R)', 'SMP(R)', 'SNP(R)']","['CX', 'FB', 'FB-column3', 'FBl1', 'FBl2', 'SIP(R)', 'SMP(R)', 'SNP(R)']"
295141570,SA1_a_R,SA1_a,101,557,738,557,103,256200062,Traced,False,Roughly traced,AVM08,,,"{'SNP(R)': {'pre': 2, 'post': 201, 'downstream': 4, 'upstream': 201, 'mito': 55, 'dark': 54, 'light': 1}, 'SLP(R)': {'pre': 1, 'post': 166, 'downstream': 3, 'upstream': 166, 'mito': 44, 'dark': 43, 'light': 1}, 'SIP(R)': {'post': 18, 'upstream': 18, 'mito': 4, 'dark': 4}, 'SMP(R)': {'pre': 1, 'post': 17, 'downstream': 1, 'upstream': 17, 'mito': 7, 'dark': 7}, 'CX': {'pre': 97, 'post': 350, 'downstream': 730, 'upstream': 350, 'mito': 37, 'dark': 14, 'medium': 23}, 'AB(R)': {'pre': 97, 'post': 330, 'downstream': 730, 'upstream': 330, 'mito': 37, 'dark': 14, 'medium': 23}, 'FB': {'post': 20, 'upstream': 20}, 'FBl1': {'post': 20, 'upstream': 20}, 'LX(R)': {'post': 2, 'upstream': 2, 'mito': 1, 'dark': 1}, 'LAL(R)': {'post': 2, 'upstream': 2}, 'LAL(-GA)(R)': {'post': 2, 'upstream': 2}}",SlpA,"['AB(R)', 'CX', 'FB', 'FBl1', 'LAL(-GA)(R)', 'LAL(R)', 'LX(R)', 'SIP(R)', 'SLP(R)', 'SMP(R)', 'SNP(R)']","['AB(R)', 'CX', 'SLP(R)', 'SMP(R)', 'SNP(R)']"
