bodyId,roi,pre,post,downstream,upstream,mito
1383844852,EB,2,4,5,4,0
1383844852,EBr6,2,4,5,4,0
1383845131,CX,0,11,0,0,0
1383845131,EB,0,11,0,0,0
1383845131,EBr6,0,11,0,0,0
1383845131,NotPrimary,0,0,0,11,0
1383849707,CX,0,10,0,0,0
1383849707,EB,0,10,0,0,0
1383849707,EBr6,0,10,0,0,0
1383849707,NotPrimary,0,0,0,10,0
1383853781,CX,0,21,0,0,0
1383853781,EB,0,21,0,0,0
1383853781,EBr1,0,10,0,0,0
1383853781,EBr6,0,11,0,0,0
1383853781,NotPrimary,0,0,0,21,1
1383866772,CX,0,12,0,0,0
1383866772,EB,0,12,0,0,0
1383866772,EBr1,0,12,0,0,0
1383866772,NotPrimary,0,0,0,12,0
1383870762,CX,0,11,0,0,0
1383870762,EB,0,11,0,0,0
1383870762,EBr1,0,1,0,0,0
1383870762,EBr6,0,10,0,0,0
1383870762,NotPrimary,0,0,0,11,0
1383875204,CX,0,14,0,0,0
1383875204,EB,0,14,0,0,0
1383875204,EBr1,0,1,0,0,0
1383875204,EBr6,0,13,0,0,0
1383875204,NotPrimary,0,0,0,14,0
1383901205,CX,3,25,10,25,2
1383901205,FB,3,25,10,25,2
1383901205,FBl4,0,1,0,1,0
1383901205,FBl5,3,24,10,24,2
1383905754,CX,39,287,221,287,33
1383905754,FB,39,287,221,287,33
1383905754,FBl1,0,75,0,75,8
1383905754,FBl2,0,1,0,1,2
1383905754,FBl3,0,4,0,4,0
1383905754,FBl4,21,146,114,146,15
1383905754,FBl5,18,61,107,61,8
1383905754,NotPrimary,0,6,0,6,6
1383905754,mALT(L),0,5,0,5,1
1383927365,CX,0,12,0,0,0
1383927365,FB,0,12,0,0,0
1383927365,FBl5,0,12,0,0,0
1383927365,NotPrimary,0,0,0,12,0
1383931475,CX,2,3,9,3,0
1383931475,FB,2,3,9,3,0
1383931475,FBl5,2,3,9,3,0
1383931665,CX,5,36,19,36,2
1383931665,FB,5,36,19,36,2
1383931665,FBl5,5,36,19,36,2
1383931906,CX,2,4,8,4,0
1383931906,FB,2,4,8,4,0
1383931906,FBl5,2,4,8,4,0
1383936309,CX,16,37,97,37,6
1383936309,FB,16,37,97,37,6
1383936309,FBl5,16,37,97,37,6
1383936497,CX,2,0,9,0,0
1383936497,FB,2,0,9,0,0
1383936497,FBl5,2,0,9,0,0
1383936580,CX,0,20,0,0,0
1383936580,FB,0,20,0,0,0
1383936580,FBl5,0,20,0,0,0
1383936580,NotPrimary,0,0,0,20,1
1384134257,CX,3,6,9,6,1
1384134257,FB,3,6,9,6,1
1384134257,FBl5,1,3,3,3,0
1384134257,FBl6,2,3,6,3,1
1384147457,CX,0,12,0,0,0
1384147457,FB,0,12,0,0,0
1384147457,FBl5,0,12,0,0,0
1384147457,NotPrimary,0,0,0,12,1
1384151618,CX,0,10,0,0,0
1384151618,FB,0,10,0,0,0
1384151618,FBl5,0,10,0,0,0
1384151618,NotPrimary,0,0,0,10,0
1384160173,CX,0,17,0,0,0
1384160173,FB,0,17,0,0,0
1384160173,FBl5,0,14,0,0,0
1384160173,FBl6,0,3,0,0,0
1384160173,NotPrimary,0,0,0,17,0
1384177636,CX,0,20,0,0,0
1384177636,EB,0,20,0,0,0
1384177636,EBr6,0,20,0,0,0
1384177636,NotPrimary,0,0,0,20,0
1384199244,CX,0,11,0,0,0
1384199244,EB,0,11,0,0,0
1384199244,EBr1,0,11,0,0,0
1384199244,NotPrimary,0,0,0,11,0
1384199536,CX,0,10,0,0,0
1384199536,EB,0,10,0,0,0
1384199536,EBr1,0,10,0,0,0
1384199536,NotPrimary,0,0,0,10,0
1384207710,CX,0,16,0,0,0
1384207710,EB,0,16,0,0,0
1384207710,EBr1,0,9,0,0,0
1384207710,EBr3pw,0,7,0,0,0
1384207710,NotPrimary,0,0,0,16,0
1384216273,CX,0,11,0,0,0
1384216273,EB,0,11,0,0,0
1384216273,EBr1,0,9,0,0,0
1384216273,EBr3pw,0,2,0,0,0
1384216273,NotPrimary,0,0,0,11,0
1384237751,CX,2,11,17,11,1
1384237751,EB,2,11,17,11,1
1384237751,EBr6,2,11,17,11,1
1384259801,CX,0,20,0,0,0
1384259801,FB,0,20,0,0,0
1384259801,FBl5,0,20,0,0,0
1384259801,NotPrimary,0,0,0,20,0
1384260052,CX,0,11,0,0,0
1384260052,FB,0,11,0,0,0
1384260052,FBl5,0,11,0,0,0
1384260052,NotPrimary,0,0,0,11,0
1384268520,CX,2,1,8,1,0
1384268520,FB,2,1,8,1,0
1384268520,FBl5,2,1,8,1,0
1384276674,CX,2,0,16,0,0
1384276674,FB,2,0,16,0,0
1384276674,FBl6,2,0,16,0,0
1384277275,CX,494,1923,4018,1923,216
1384277275,FB,494,1923,4018,1923,216
1384277275,FB-column3,0,25,0,25,1
1384277275,FBl2,0,1,0,1,2
1384277275,FBl3,136,1116,1114,1116,92
1384277275,FBl4,249,727,2071,727,104
1384277275,FBl5,97,75,748,75,15
1384277275,FBl6,12,4,85,4,1
1384277275,ICL(L),2,1,11,1,2
1384277275,INP,2,1,11,1,2
1384277275,NotPrimary,0,3,0,3,57
1384281522,CX,0,11,0,0,0
1384281522,FB,0,11,0,0,0
1384281522,FBl6,0,11,0,0,0
1384281522,NotPrimary,0,0,0,11,1
1384282048,CX,2,0,8,0,0
1384282048,FB,2,0,8,0,0
1384282048,FBl6,2,0,8,0,0
1384475650,CX,2,0,3,0,1
1384475650,FB,2,0,3,0,1
1384475650,FBl6,2,0,3,0,1
1384501266,CX,2,0,14,0,0
1384501266,FB,2,0,14,0,0
1384501266,FBl5,2,0,14,0,0
1384505352,CX,2,0,13,0,0
1384505352,FB,2,0,13,0,0
1384505352,FBl5,2,0,13,0,0
1384505707,CX,54,341,283,341,33
1384505707,FB,54,341,283,341,33
1384505707,FBl1,0,96,0,96,4
1384505707,FBl4,24,163,115,163,15
1384505707,FBl5,30,82,168,82,13
1384505707,NotPrimary,0,1,0,1,12
1384518817,CX,0,10,0,0,0
1384518817,EB,0,10,0,0,0
1384518817,EBr6,0,10,0,0,0
1384518817,NotPrimary,0,0,0,10,0
1384526929,CX,0,14,0,0,0
1384526929,EB,0,14,0,0,0
1384526929,EBr3pw,0,3,0,0,0
1384526929,EBr6,0,11,0,0,0
1384526929,NotPrimary,0,0,0,14,0
1384527413,CX,0,26,0,0,0
1384527413,EB,0,26,0,0,0
1384527413,EBr1,0,19,0,0,0
1384527413,EBr6,0,7,0,0,0
1384527413,NotPrimary,0,0,0,26,0
1384527762,CX,3,12,6,12,0
1384527762,EB,3,12,6,12,0
1384527762,EBr1,3,7,6,7,0
1384527762,EBr6,0,5,0,5,0
1384531894,CX,13,19,49,19,3
1384531894,EB,13,19,49,19,3
1384531894,EBr1,8,14,34,14,1
1384531894,EBr3pw,5,3,15,3,2
1384531894,EBr6,0,2,0,2,0
1384540262,CX,0,10,0,0,0
1384540262,EB,0,10,0,0,0
1384540262,EBr3pw,0,10,0,0,0
1384540262,NotPrimary,0,0,0,10,0
1384540264,CX,0,14,0,0,0
1384540264,EB,0,14,0,0,0
1384540264,EBr1,0,1,0,0,0
1384540264,EBr3pw,0,13,0,0,0
1384540264,NotPrimary,0,0,0,14,0
1384544211,CX,0,14,0,0,0
1384544211,EB,0,14,0,0,0
1384544211,EBr3pw,0,14,0,0,0
1384544211,NotPrimary,0,0,0,14,0
1384544384,CX,0,15,0,0,0
1384544384,EB,0,15,0,0,0
1384544384,EBr3pw,0,15,0,0,0
1384544384,NotPrimary,0,0,0,15,0
1384548688,CX,0,10,0,0,0
1384548688,EB,0,10,0,0,0
1384548688,EBr3pw,0,10,0,0,0
1384548688,NotPrimary,0,0,0,10,0
1384553018,CX,0,13,0,0,0
1384553018,EB,0,13,0,0,0
1384553018,EBr1,0,2,0,0,0
1384553018,EBr3pw,0,11,0,0,0
1384553018,NotPrimary,0,0,0,13,0
1384553069,CX,3,2,9,2,2
1384553069,EB,3,2,9,2,2
1384553069,EBr1,1,0,4,0,1
1384553069,EBr3pw,2,2,5,2,1
1384561882,CX,0,11,0,0,0
1384561882,EB,0,11,0,0,0
1384561882,EBr1,0,9,0,0,0
1384561882,EBr3pw,0,2,0,0,0
1384561882,NotPrimary,0,0,0,11,0
1384562079,CX,1,10,5,10,0
1384562079,EB,1,10,5,10,0
1384562079,EBr1,1,10,5,10,0
1384566288,CX,8,44,25,44,4
1384566288,EB,8,44,25,44,4
1384566288,EBr1,4,24,14,24,2
1384566288,EBr3pw,3,5,9,5,1
1384566288,EBr6,1,15,2,15,1
1384570623,CX,0,11,0,0,0
1384570623,EB,0,11,0,0,0
1384570623,EBr6,0,11,0,0,0
1384570623,NotPrimary,0,0,0,11,0
1384583729,CX,3,8,12,8,1
1384583729,EB,3,8,12,8,1
1384583729,EBr6,3,8,12,8,1
1384592348,CX,58,356,296,356,34
1384592348,FB,58,356,296,356,34
1384592348,FBl1,0,62,0,62,2
1384592348,FBl2,0,1,0,1,2
1384592348,FBl4,34,200,159,200,16
1384592348,FBl5,24,93,137,93,13
1384592348,ICL(L),0,1,0,1,0
1384592348,INP,0,1,0,1,0
1384592348,NotPrimary,0,4,0,4,19
1384596289,CX,0,13,0,0,0
1384596289,FB,0,13,0,0,0
1384596289,FBl5,0,13,0,0,0
1384596289,NotPrimary,0,0,0,13,0
1384609497,CX,0,13,0,0,0
1384609497,FB,0,13,0,0,0
1384609497,FBl5,0,13,0,0,0
1384609497,NotPrimary,0,0,0,13,0
1384609821,CX,2,6,5,6,1
1384609821,FB,2,6,5,6,1
1384609821,FBl5,2,6,5,6,1
1384613469,CX,3,6,21,6,1
1384613469,FB,3,6,21,6,1
1384613469,FBl6,3,6,21,6,1
1384617974,CX,2,0,11,0,0
1384617974,FB,2,0,11,0,0
1384617974,FBl6,2,0,11,0,0
1384618314,CX,0,11,0,0,0
1384618314,FB,0,11,0,0,0
1384618314,FBl6,0,11,0,0,0
1384618314,NotPrimary,0,0,0,11,0
1384618560,BU(L),1,10,3,10,2
1384618560,CX,12,63,50,63,3
1384618560,FB,12,63,50,63,3
1384618560,FBl5,0,2,0,2,0
1384618560,FBl6,12,52,50,52,3
1384618560,FBl7,0,9,0,9,0
1384618560,LX(L),1,10,3,10,2
1384626267,BU(L),0,1,0,1,0
1384626267,CX,0,1,0,1,0
1384626267,EPA(L),20,14,135,14,7
1384626267,EPA(R),2,2,21,2,1
1384626267,FB,0,1,0,1,0
1384626267,FBl8,0,1,0,1,0
1384626267,ICL(L),27,19,199,19,6
1384626267,ICL(R),32,28,263,28,8
1384626267,INP,69,50,553,50,16
1384626267,LX(L),0,1,0,1,0
1384626267,NotPrimary,0,0,0,0,4
1384626267,SCL(R),10,3,91,3,2
1384626267,VES(L),12,4,94,4,2
1384626267,VMNP,34,20,250,20,10
1384838021,CX,2,3,16,3,0
1384838021,FB,2,3,16,3,0
1384838021,FBl5,2,3,16,3,0
1384842386,CX,0,13,0,0,0
1384842386,FB,0,13,0,0,0
1384842386,FBl5,0,13,0,0,0
1384842386,NotPrimary,0,0,0,13,1
1384846826,CX,2,3,16,3,1
1384846826,FB,2,3,16,3,1
1384846826,FBl5,2,3,16,3,1
1384859865,CX,0,14,0,0,0
1384859865,EB,0,14,0,0,0
1384859865,EBr6,0,14,0,0,0
1384859865,NotPrimary,0,0,0,14,0
1384893760,CX,0,10,0,0,0
1384893760,EB,0,10,0,0,0
1384893760,EBr3pw,0,10,0,0,0
1384893760,NotPrimary,0,0,0,10,0
1384920148,CX,0,10,0,0,0
1384920148,EB,0,10,0,0,0
1384920148,EBr6,0,10,0,0,0
1384920148,NotPrimary,0,0,0,10,0
1384946274,CX,0,10,0,0,0
1384946274,FB,0,10,0,0,0
1384946274,FBl6,0,10,0,0,0
1384946274,NotPrimary,0,0,0,10,0
1384955231,CX,0,12,0,0,0
1384955231,FB,0,12,0,0,0
1384955231,FBl5,0,6,0,0,0
1384955231,FBl6,0,6,0,0,0
1384955231,NotPrimary,0,0,0,12,0
1385265281,CX,0,13,0,0,0
1385265281,EB,0,13,0,0,0
1385265281,EBr2r4,0,13,0,0,0
1385265281,NotPrimary,0,0,0,13,0
1385291360,CX,2,3,12,3,0
1385291360,FB,2,3,12,3,0
1385291360,FBl6,2,3,12,3,0
1385291666,BU(L),0,5,0,5,0
1385291666,CX,89,528,475,528,48
1385291666,FB,89,528,475,528,48
1385291666,FBl1,0,161,0,161,8
1385291666,FBl2,1,41,8,41,0
1385291666,FBl3,0,8,0,8,1
1385291666,FBl4,0,1,0,1,0
1385291666,FBl5,0,2,0,2,1
1385291666,FBl6,6,77,33,77,4
1385291666,FBl7,82,232,434,232,34
1385291666,FBl8,0,6,0,6,0
1385291666,LX(L),0,5,0,5,0
1385291666,NotPrimary,0,0,0,0,10
1385291703,AB(L),0,1,0,1,0
1385291703,BU(L),1,2,4,2,1
1385291703,CX,57,271,344,271,38
1385291703,FB,57,270,344,270,38
1385291703,FBl1,0,158,0,158,10
1385291703,FBl2,0,35,0,35,2
1385291703,FBl5,0,2,0,2,3
1385291703,FBl7,0,2,0,2,0
1385291703,FBl8,57,73,344,73,20
1385291703,LX(L),1,2,4,2,1
1385291703,NotPrimary,0,2,0,2,2
1385296403,CX,3,26,11,26,2
1385296403,FB,3,26,11,26,2
1385296403,FBl5,0,7,0,7,0
1385296403,FBl6,3,19,11,19,2
1385502475,CX,0,14,0,0,0
1385502475,FB,0,14,0,0,0
1385502475,FBl6,0,14,0,0,0
1385502475,NotPrimary,0,0,0,14,0
1385506956,CX,2,4,6,4,0
1385506956,FB,2,4,6,4,0
1385506956,FBl6,2,4,6,4,0
1385511197,CX,0,15,0,0,0
1385511197,FB,0,15,0,0,0
1385511197,FBl5,0,6,0,0,0
1385511197,FBl6,0,9,0,0,0
1385511197,NotPrimary,0,0,0,15,0
1385524378,CRE(-RUB)(L),42,14,268,14,18
1385524378,CRE(L),42,14,268,14,18
1385524378,CX,71,573,437,573,27
1385524378,FB,71,573,437,573,27
1385524378,FBl2,57,493,359,493,22
1385524378,FBl3,12,37,66,37,2
1385524378,FBl4,0,10,0,10,1
1385524378,FBl5,2,33,12,33,2
1385524378,INP,42,14,268,14,18
1385524378,NotPrimary,0,0,0,0,14
1385550131,CX,4,9,11,9,1
1385550131,EB,4,9,11,9,1
1385550131,EBr3d,4,9,11,9,1
1385558726,CX,0,21,0,0,0
1385558726,EB,0,21,0,0,0
1385558726,EBr3d,0,21,0,0,0
1385558726,NotPrimary,0,0,0,21,0
1385606359,CX,0,13,0,0,0
1385606359,EB,0,13,0,0,0
1385606359,EBr2r4,0,13,0,0,0
1385606359,NotPrimary,0,0,0,13,0
1385869389,CX,0,11,0,0,0
1385869389,EB,0,11,0,0,0
1385869389,EBr2r4,0,11,0,0,0
1385869389,NotPrimary,0,0,0,11,0
1385895306,CX,4,8,14,8,1
1385895306,EB,4,8,14,8,1
1385895306,EBr3d,4,8,14,8,1
1385921430,CX,2,2,4,2,0
1385921430,EB,2,2,4,2,0
1385921430,EBr3am,2,2,4,2,0
1385951635,CX,0,10,0,0,0
1385951635,EB,0,10,0,0,0
1385951635,EBr2r4,0,10,0,0,0
1385951635,NotPrimary,0,0,0,10,0
1386288312,CX,0,17,0,0,0
1386288312,EB,0,17,0,0,0
1386288312,EBr2r4,0,6,0,0,0
1386288312,EBr5,0,11,0,0,0
1386288312,NotPrimary,0,0,0,17,0
1386560463,CX,0,15,0,0,0
1386560463,EB,0,15,0,0,0
1386560463,EBr2r4,0,2,0,0,0
1386560463,EBr5,0,13,0,0,0
1386560463,NotPrimary,0,0,0,15,0
1386577828,CA(R),1,0,1,0,0
1386577828,CX,19,62,75,62,8
1386577828,EB,19,62,75,62,8
1386577828,EBr1,12,31,47,31,6
1386577828,EBr3am,2,9,7,9,0
1386577828,EBr3d,2,8,8,8,1
1386577828,EBr3pw,2,2,8,2,1
1386577828,EBr6,1,12,5,12,0
1386577828,ICL(R),1,0,2,0,0
1386577828,INP,1,0,2,0,0
1386577828,LAL(-GA)(R),2,0,6,0,0
1386577828,LAL(R),2,0,6,0,0
1386577828,LX(R),2,0,6,0,0
1386577828,MB(+ACA)(R),1,0,1,0,0
1386577828,MB(R),1,0,1,0,0
1386577828,NotPrimary,34,6,75,6,41
1386577828,SMP(R),0,4,0,4,0
1386577828,SNP(R),0,4,0,4,0
1386577828,SPS(R),1,1,4,1,1
1386577828,VMNP,1,1,4,1,1
1389029837,CX,1,1,4,1,0
1389029837,EB,1,1,4,1,0
1389029837,EBr5,1,1,4,1,0
1389029837,MB(L),58,135,195,135,26
1389029837,bL(L),58,135,195,135,26
1389370945,CX,0,1,0,1,0
1389370945,EB,0,1,0,1,0
1389370945,EBr5,0,1,0,1,0
1389370945,MB(L),80,142,275,142,30
1389370945,bL(L),80,142,275,142,30
1389383922,CX,0,1,0,1,0
1389383922,EB,0,1,0,1,0
1389383922,EBr5,0,1,0,1,0
1389383922,MB(L),44,115,182,115,20
1389383922,bL(L),44,115,182,115,20
1406642759,CRE(-RUB)(L),23,12,163,12,12
1406642759,CRE(L),23,12,163,12,12
1406642759,CX,115,466,632,466,51
1406642759,FB,115,466,632,466,51
1406642759,FB-column3,1,14,8,14,2
1406642759,FBl1,2,8,12,8,2
1406642759,FBl2,89,384,498,384,37
1406642759,FBl3,17,57,92,57,7
1406642759,FBl4,5,16,21,16,2
1406642759,FBl5,2,1,9,1,3
1406642759,ICL(R),1,0,2,0,0
1406642759,INP,24,12,165,12,12
1406642759,NotPrimary,1,4,2,4,15
1406911688,AVLP(R),582,1204,4801,1204,269
1406911688,CX,0,1,0,1,3
1406911688,EPA(R),7,36,44,36,11
1406911688,GOR(R),21,16,158,16,10
1406911688,ICL(R),57,103,432,103,28
1406911688,INP,57,103,432,103,28
1406911688,LAL(-GA)(R),1,136,7,136,24
1406911688,LAL(R),1,136,7,136,24
1406911688,LX(R),1,136,7,136,24
1406911688,NO,0,1,0,1,0
1406911688,NO(L),0,1,0,1,0
1406911688,NO3(L),0,1,0,1,0
1406911688,NotPrimary,0,3,0,3,132
1406911688,PLP(R),164,542,1116,542,126
1406911688,PVLP(R),571,1101,3881,1101,318
1406911688,SPS(L),1,13,7,13,3
1406911688,SPS(R),38,145,266,145,41
1406911688,VES(R),2,10,14,10,1
1406911688,VLNP(R),1366,2928,10120,2928,749
1406911688,VMNP,69,220,489,220,66
1406911688,WED(R),49,81,322,81,36
1410105306,CX,66,346,462,346,38
1410105306,FB,33,28,246,28,8
1410105306,FBl1,33,28,246,28,8
1410105306,NO,31,196,206,196,24
1410105306,NO(L),31,196,206,196,24
1410105306,NO3(L),31,196,206,196,24
1410105306,NotPrimary,1,0,3,0,20
1410105306,PB,2,122,10,122,6
1410105306,PB(R4),2,122,10,122,6
1410105831,"CRE(-ROB,-RUB)(R)",0,3,0,3,1
1410105831,CRE(R),0,3,0,3,1
1410105831,CX,225,965,1400,965,86
1410105831,FB,225,965,1400,965,86
1410105831,FB-column3,55,247,338,247,14
1410105831,FBl1,5,34,24,34,3
1410105831,FBl2,156,675,946,675,65
1410105831,FBl3,44,216,315,216,12
1410105831,FBl4,2,8,9,8,1
1410105831,FBl5,18,32,106,32,5
1410105831,INP,0,3,0,3,1
1410105831,NotPrimary,1,3,5,3,18
1410105831,mALT(R),1,3,5,3,0
1410118467,CX,0,10,0,0,0
1410118467,FB,0,10,0,0,0
1410118467,FBl1,0,10,0,0,0
1410118467,NotPrimary,0,0,0,10,1
1410118722,CX,18,131,105,131,10
1410118722,FB,16,37,89,37,7
1410118722,FBl1,16,37,89,37,7
1410118722,NO,2,62,16,62,2
1410118722,NO(L),2,62,16,62,2
1410118722,NO3(L),2,62,16,62,2
1410118722,NotPrimary,0,2,0,2,8
1410118722,PB,0,32,0,32,1
1410118722,PB(R5),0,8,0,8,0
1410118722,PB(R6),0,24,0,24,1
1410122382,CX,95,536,627,536,64
1410122382,FB,55,79,376,79,27
1410122382,FBl1,53,75,364,75,25
1410122382,FBl2,2,4,12,4,1
1410122382,NO,40,365,251,365,34
1410122382,NO(L),40,365,251,365,34
1410122382,NO3(L),40,365,251,365,34
1410122382,NotPrimary,0,2,0,2,21
1410122382,PB,0,92,0,92,3
1410122382,PB(R6),0,92,0,92,3
1410122586,CX,86,473,578,473,54
1410122586,FB,57,34,399,34,19
1410122586,FBl1,54,33,374,33,18
1410122586,FBl2,3,1,25,1,1
1410122586,NO,29,311,179,311,29
1410122586,NO(L),29,311,179,311,29
1410122586,NO3(L),29,311,179,311,29
1410122586,NotPrimary,0,2,0,2,17
1410122586,PB,0,128,0,128,6
1410122586,PB(R5),0,19,0,19,0
1410122586,PB(R6),0,109,0,109,6
1410122843,CX,46,209,233,209,27
1410122843,FB,22,19,118,19,8
1410122843,FBl1,22,19,118,19,8
1410122843,NO,24,92,115,92,13
1410122843,NO(L),24,92,115,92,13
1410122843,NO3(L),24,92,115,92,13
1410122843,NotPrimary,0,1,0,1,4
1410122843,PB,0,98,0,98,6
1410122843,PB(R6),0,98,0,98,6
1410122892,CX,80,434,554,434,56
1410122892,FB,48,27,327,27,19
1410122892,FBl1,48,27,327,27,18
1410122892,NO,32,287,227,287,29
1410122892,NO(L),32,287,227,287,29
1410122892,NO3(L),32,287,227,287,29
1410122892,NotPrimary,0,1,0,1,30
1410122892,PB,0,120,0,120,8
1410122892,PB(R6),0,120,0,120,8
1410126621,CX,0,17,0,0,0
1410126621,FB,0,17,0,0,0
1410126621,FBl1,0,17,0,0,0
1410126621,NotPrimary,0,0,0,17,0
1410126765,CX,16,32,125,32,7
1410126765,FB,16,32,125,32,7
1410126765,FBl1,13,28,104,28,5
1410126765,FBl2,3,4,21,4,2
1410127303,CX,94,428,616,428,70
1410127303,FB,54,36,388,36,21
1410127303,FBl1,53,34,383,34,20
1410127303,FBl2,1,2,5,2,1
1410127303,NO,39,311,222,311,41
1410127303,NO(R),39,311,222,311,41
1410127303,NO3(R),39,311,222,311,41
1410127303,NotPrimary,2,7,3,7,19
1410127303,PB,1,81,6,81,8
1410127303,PB(L5),0,8,0,8,0
1410127303,PB(L6),1,72,6,72,8
1410127303,PB(L7),0,1,0,1,0
1410127303,mALT(L),0,1,0,1,0
1410127581,CX,94,414,606,414,46
1410127581,FB,55,60,379,60,18
1410127581,FBl1,55,59,379,59,18
1410127581,FBl2,0,1,0,1,0
1410127581,NO,38,294,223,294,24
1410127581,NO(R),38,294,223,294,24
1410127581,NO3(R),38,294,223,294,24
1410127581,NotPrimary,0,7,0,7,20
1410127581,PB,1,60,4,60,4
1410127581,PB(L5),0,3,0,3,0
1410127581,PB(L6),1,57,4,57,4
1410131123,CX,4,5,19,5,1
1410131123,FB,4,5,19,5,1
1410131123,FBl1,4,5,19,5,1
1410131356,CX,2,1,8,1,1
1410131356,FB,2,1,8,1,1
1410131356,FBl1,2,1,8,1,1
1410131759,CX,2,8,9,8,2
1410131759,FB,2,8,9,8,2
1410131759,FBl1,2,8,9,8,2
1410450511,ATL(R),0,3,0,3,0
1410450511,CX,85,491,624,491,47
1410450511,FB,50,84,397,84,13
1410450511,FBl1,50,82,397,82,12
1410450511,FBl2,0,2,0,2,1
1410450511,INP,0,3,0,3,0
1410450511,NO,35,228,227,228,27
1410450511,NO(L),35,228,227,228,27
1410450511,NO3(L),35,228,227,228,27
1410450511,NotPrimary,1,4,5,4,16
1410450511,PB,0,179,0,179,7
1410450511,PB(R3),0,38,0,38,0
1410450511,PB(R4),0,141,0,141,7
1410450514,CX,57,209,348,209,21
1410450514,FB,29,16,187,16,5
1410450514,FBl1,29,16,187,16,5
1410450514,NO,25,97,145,97,15
1410450514,NO(L),25,97,145,97,15
1410450514,NO3(L),25,97,145,97,15
1410450514,NotPrimary,1,0,2,0,9
1410450514,PB,3,96,16,96,1
1410450514,PB(R6),3,96,16,96,1
1410450576,CX,27,101,145,101,14
1410450576,FB,27,44,145,44,10
1410450576,FBl1,27,44,145,44,10
1410450576,NO,0,33,0,33,3
1410450576,NO(L),0,33,0,33,3
1410450576,NO3(L),0,33,0,33,3
1410450576,NotPrimary,0,5,0,5,6
1410450576,PB,0,24,0,24,1
1410450576,PB(R6),0,23,0,23,1
1410450576,PB(R7),0,1,0,1,0
1410450694,CX,45,185,242,185,26
1410450694,FB,22,18,147,18,12
1410450694,FBl1,22,18,147,18,12
1410450694,NO,23,116,95,116,11
1410450694,NO(L),23,116,95,116,11
1410450694,NO3(L),23,116,95,116,11
1410450694,NotPrimary,2,1,5,1,17
1410450694,PB,0,51,0,51,3
1410450694,PB(R3),0,3,0,3,0
1410450694,PB(R4),0,48,0,48,3
1410450859,CX,41,202,234,202,24
1410450859,FB,19,12,128,12,7
1410450859,FBl1,19,12,128,12,7
1410450859,NO,22,111,106,111,14
1410450859,NO(L),22,111,106,111,14
1410450859,NO3(L),22,111,106,111,14
1410450859,NotPrimary,0,0,0,0,6
1410450859,PB,0,79,0,79,3
1410450859,PB(R5),0,10,0,10,0
1410450859,PB(R6),0,69,0,69,3
1410450949,CX,108,583,714,583,74
1410450949,FB,64,36,429,36,22
1410450949,FBl1,59,35,392,35,20
1410450949,FBl2,5,1,37,1,1
1410450949,NO,44,412,285,412,45
1410450949,NO(L),44,412,285,412,45
1410450949,NO3(L),44,412,285,412,45
1410450949,NotPrimary,0,3,0,3,20
1410450949,PB,0,135,0,135,7
1410450949,PB(R5),0,13,0,13,0
1410450949,PB(R6),0,122,0,122,7
1410451120,CX,81,429,595,429,50
1410451120,FB,44,21,348,21,14
1410451120,FBl1,44,21,348,21,14
1410451120,NO,37,271,247,271,29
1410451120,NO(L),37,271,247,271,29
1410451120,NO3(L),37,271,247,271,29
1410451120,NotPrimary,1,0,4,0,20
1410451120,PB,0,137,0,137,7
1410451120,PB(R6),0,137,0,137,7
1410451151,CX,43,175,225,175,19
1410451151,FB,24,18,132,18,6
1410451151,FBl1,24,18,132,18,6
1410451151,NO,19,90,93,90,8
1410451151,NO(L),19,90,93,90,8
1410451151,NO3(L),19,90,93,90,8
1410451151,NotPrimary,0,1,0,1,8
1410451151,PB,0,67,0,67,5
1410451151,PB(R6),0,58,0,58,3
1410451151,PB(R7),0,9,0,9,2
1410460042,CX,0,10,0,0,0
1410460042,FB,0,10,0,0,0
1410460042,FBl1,0,10,0,0,0
1410460042,NotPrimary,0,0,0,10,0
1410468099,CX,0,10,0,0,0
1410468099,FB,0,10,0,0,0
1410468099,FBl1,0,10,0,0,0
1410468099,NotPrimary,0,0,0,10,0
1410468226,CX,0,10,0,0,0
1410468226,FB,0,10,0,0,0
1410468226,FBl1,0,10,0,0,0
1410468226,NotPrimary,0,0,0,10,2
1410472719,CX,81,420,551,420,64
1410472719,FB,49,32,364,32,22
1410472719,FBl1,48,31,355,31,21
1410472719,FBl2,1,1,9,1,1
1410472719,NO,32,305,187,305,36
1410472719,NO(L),0,1,0,1,0
1410472719,NO(R),32,304,187,304,36
1410472719,NO3(L),0,1,0,1,0
1410472719,NO3(R),32,304,187,304,36
1410472719,NotPrimary,0,2,0,2,19
1410472719,PB,0,83,0,83,6
1410472719,PB(L5),0,21,0,21,0
1410472719,PB(L6),0,62,0,62,6
1410473013,CX,5,6,20,6,2
1410473013,FB,5,6,20,6,2
1410473013,FBl1,5,6,20,6,2
1410476348,CX,0,12,0,0,0
1410476348,FB,0,12,0,0,0
1410476348,FBl2,0,12,0,0,0
1410476348,NotPrimary,0,0,0,12,0
1410476420,CX,0,24,0,0,0
1410476420,FB,0,24,0,0,0
1410476420,FBl1,0,17,0,0,0
1410476420,FBl2,0,5,0,0,0
1410476420,FBl3,0,2,0,0,0
1410476420,NotPrimary,0,0,0,24,4
1410476828,CX,0,13,0,0,0
1410476828,FB,0,13,0,0,0
1410476828,FBl1,0,7,0,0,0
