seed,model,task,split,T,noise_std,epochs_ran,final_train_loss,best_val_loss,trainable_parameter_count,frozen_edge_count,recurrent_parameter_count,trainable_recurrent_parameter_count,recurrent_train_mode,K,latency_ms_per_sequence,mse,heading_angular_error,position_rmse,final_home_vector_cosine,final_displacement_error,bump_mse,heading_bump_angular_error,home_bearing_angular_error,home_distance_rmse,final_home_bearing_angular_error,final_home_distance_error,drift_slope_vs_T
0,no_recurrence,cx_polar_bump,test_noise,200,0.05,20,0.4628187059601651,0.46591363847255707,22943,511930,511930,0,frozen,3,0.5860746937514705,0.8690065406262875,1.4698542356491089,19.17601203918457,0.1598898023366928,24.368757247924805,0.08202289789915085,1.4698542356491089,1.1931697130203247,19.17601203918457,1.366038203239441,24.368757247924805,0.10637555939810615
0,no_recurrence,cx_polar_bump,test_noise,200,0.1,20,0.4628187059601651,0.46591363847255707,22943,511930,511930,0,frozen,3,0.5860746937514705,0.8719728328287601,1.4713680744171143,19.113433837890625,0.1522604078054428,24.28763198852539,0.08203532546758652,1.4713680744171143,1.2024562358856201,19.113433837890625,1.3734420537948608,24.28763198852539,0.10637555939810615
0,no_recurrence,cx_polar_bump,test_noise,200,0.2,20,0.4628187059601651,0.46591363847255707,22943,511930,511930,0,frozen,3,0.5860746937514705,0.8856839202344418,1.4754290580749512,18.92699432373047,0.1496136486530304,24.031654357910156,0.08216435462236404,1.4754290580749512,1.2262229919433594,18.92699432373047,1.3806524276733398,24.031654357910156,0.10637555939810615
1,cx_bpu,cx_polar_bump,test,50,0.0,20,0.3870139838773993,0.390835652127862,22943,511930,511930,0,frozen,3,0.5880178187453566,0.38888473622500896,1.0566394329071045,6.66301155090332,0.4197882115840912,8.052267074584961,0.07172475755214691,1.0566394329071045,0.6714318990707397,6.66301155090332,1.0354498624801636,8.052267074584961,0.10473917961120606
1,cx_bpu,cx_polar_bump,test,100,0.0,20,0.3870139838773993,0.390835652127862,22943,511930,511930,0,frozen,3,0.5880178187453566,0.5694037266075611,1.3016248941421509,11.510263442993164,0.29300615191459656,14.762974739074707,0.07831983268260956,1.3016248941421509,0.8930990695953369,11.510263442993164,1.19583261013031,14.762974739074707,0.10473917961120606
1,cx_bpu,cx_polar_bump,test,200,0.0,20,0.3870139838773993,0.390835652127862,22943,511930,511930,0,frozen,3,0.5880178187453566,0.8531938120722771,1.441174030303955,19.260726928710938,0.17621278762817383,24.057893753051758,0.08199577778577805,1.441174030303955,1.0852292776107788,19.260726928710938,1.346782922744751,24.057893753051758,0.10473917961120606
1,cx_bpu,cx_polar_bump,test_noise,200,0.0,20,0.3870139838773993,0.390835652127862,22943,511930,511930,0,frozen,3,0.5880178187453566,0.8410081937909126,1.4403860569000244,18.947439193725586,0.2035965919494629,24.085481643676758,0.08183867484331131,1.4403860569000244,1.0802232027053833,18.947439193725586,1.3149521350860596,24.085481643676758,0.10473917961120606
1,cx_bpu,cx_polar_bump,test_noise,200,0.05,20,0.3870139838773993,0.390835652127862,22943,511930,511930,0,frozen,3,0.5880178187453566,0.8413997069001198,1.4412527084350586,18.921579360961914,0.20203186571598053,24.04071044921875,0.08179803937673569,1.4412527084350586,1.083038091659546,18.921579360961914,1.31594979763031,24.04071044921875,0.10473917961120606
1,cx_bpu,cx_polar_bump,test_noise,200,0.1,20,0.3870139838773993,0.390835652127862,22943,511930,511930,0,frozen,3,0.5880178187453566,0.8429780676960945,1.4434996843338013,18.849306106567383,0.2016950100660324,23.948020935058594,0.08172471821308136,1.4434996843338013,1.091370701789856,18.849306106567383,1.3137527704238892,23.948020935058594,0.10473917961120606
1,cx_bpu,cx_polar_bump,test_noise,200,0.2,20,0.3870139838773993,0.390835652127862,22943,511930,511930,0,frozen,3,0.5880178187453566,0.8527943827211857,1.4531747102737427,18.59766960144043,0.18372108042240143,23.59404945373535,0.08174358308315277,1.4531747102737427,1.127112627029419,18.59766960144043,1.337877631187439,23.59404945373535,0.10473917961120606
