Unnamed: 0,update,total_updates,T,FPS,window,mean,median,min,max,model
530,533,781,68352,21,50,-66.73406652,-67.2073215,-160.112212,92.064408,mb_bpu_trainable_stabilized_cuda
531,534,781,68480,21,50,-67.64602744,-67.5858235,-160.112212,92.064408,mb_bpu_trainable_stabilized_cuda
532,535,781,68608,21,50,-67.4067157,-67.5858235,-160.112212,92.064408,mb_bpu_trainable_stabilized_cuda
533,536,781,68736,21,50,-67.4067157,-67.5858235,-160.112212,92.064408,mb_bpu_trainable_stabilized_cuda
534,537,781,68864,21,50,-67.64294062,-67.5858235,-160.112212,92.064408,mb_bpu_trainable_stabilized_cuda
535,538,781,68992,21,50,-67.07143634,-66.030366,-160.112212,92.064408,mb_bpu_trainable_stabilized_cuda
536,539,781,69120,21,50,-67.36804052000001,-67.5858235,-160.112212,92.064408,mb_bpu_trainable_stabilized_cuda
537,540,781,69248,21,50,-67.36804052000001,-67.5858235,-160.112212,92.064408,mb_bpu_trainable_stabilized_cuda
538,541,781,69376,21,50,-67.36804052000001,-67.5858235,-160.112212,92.064408,mb_bpu_trainable_stabilized_cuda
539,542,781,69504,21,50,-67.93770572,-67.8863015,-160.112212,92.064408,mb_bpu_trainable_stabilized_cuda
540,543,781,69632,21,50,-67.95158350000001,-67.8863015,-160.112212,92.064408,mb_bpu_trainable_stabilized_cuda
541,544,781,69760,21,50,-68.07629182,-67.8863015,-160.112212,92.064408,mb_bpu_trainable_stabilized_cuda
542,545,781,69888,21,50,-69.86892363999999,-67.8863015,-161.054182,92.064408,mb_bpu_trainable_stabilized_cuda
543,546,781,70016,21,50,-69.86892363999999,-67.8863015,-161.054182,92.064408,mb_bpu_trainable_stabilized_cuda
544,547,781,70144,21,50,-71.7233372,-68.232445,-161.054182,92.064408,mb_bpu_trainable_stabilized_cuda
545,548,781,70272,21,50,-70.83076998,-67.8863015,-161.054182,92.064408,mb_bpu_trainable_stabilized_cuda
546,549,781,70400,21,50,-70.83076998,-67.8863015,-161.054182,92.064408,mb_bpu_trainable_stabilized_cuda
547,550,781,70528,21,50,-70.41186128000001,-67.8863015,-161.054182,92.064408,mb_bpu_trainable_stabilized_cuda
548,551,781,70656,21,50,-70.26177292,-67.8863015,-161.054182,92.064408,mb_bpu_trainable_stabilized_cuda
549,552,781,70784,21,50,-70.23306672000001,-67.8863015,-161.054182,92.064408,mb_bpu_trainable_stabilized_cuda
550,553,781,70912,21,50,-70.75266436,-68.232445,-161.054182,92.064408,mb_bpu_trainable_stabilized_cuda
551,554,781,71040,21,50,-72.35690134000001,-68.8453875,-161.054182,92.064408,mb_bpu_trainable_stabilized_cuda
552,555,781,71168,21,50,-72.35690134000001,-68.8453875,-161.054182,92.064408,mb_bpu_trainable_stabilized_cuda
553,556,781,71296,21,50,-72.35690134000001,-68.8453875,-161.054182,92.064408,mb_bpu_trainable_stabilized_cuda
554,557,781,71424,21,50,-74.39675369999999,-69.818803,-161.054182,92.064408,mb_bpu_trainable_stabilized_cuda
555,558,781,71552,21,50,-72.92003876,-69.1766425,-161.054182,92.064408,mb_bpu_trainable_stabilized_cuda
556,559,781,71680,21,50,-71.41697031999999,-68.790616,-161.054182,92.064408,mb_bpu_trainable_stabilized_cuda
557,560,781,71808,21,50,-68.6112602,-68.790616,-161.054182,92.064408,mb_bpu_trainable_stabilized_cuda
558,561,781,71936,21,50,-68.00001112,-68.232445,-161.054182,92.064408,mb_bpu_trainable_stabilized_cuda
559,562,781,72064,21,50,-68.00001112,-68.232445,-161.054182,92.064408,mb_bpu_trainable_stabilized_cuda
560,563,781,72192,21,50,-68.83016718,-68.790616,-161.054182,92.064408,mb_bpu_trainable_stabilized_cuda
561,564,781,72320,21,50,-68.83016718,-68.790616,-161.054182,92.064408,mb_bpu_trainable_stabilized_cuda
562,565,781,72448,21,50,-69.2880311,-69.1766425,-161.054182,92.064408,mb_bpu_trainable_stabilized_cuda
563,566,781,72576,21,50,-69.2880311,-69.1766425,-161.054182,92.064408,mb_bpu_trainable_stabilized_cuda
564,567,781,72704,21,50,-69.2880311,-69.1766425,-161.054182,92.064408,mb_bpu_trainable_stabilized_cuda
565,568,781,72832,21,50,-73.03614908,-69.7640315,-161.054182,72.518432,mb_bpu_trainable_stabilized_cuda
566,569,781,72960,21,50,-71.97625188,-68.790616,-161.054182,72.518432,mb_bpu_trainable_stabilized_cuda
567,570,781,73088,21,50,-71.97625188,-68.790616,-161.054182,72.518432,mb_bpu_trainable_stabilized_cuda
568,571,781,73216,21,50,-71.6277286,-68.790616,-161.054182,72.518432,mb_bpu_trainable_stabilized_cuda
569,572,781,73344,21,50,-71.6277286,-68.790616,-161.054182,72.518432,mb_bpu_trainable_stabilized_cuda
570,573,781,73472,21,50,-72.56723556,-68.790616,-161.054182,72.518432,mb_bpu_trainable_stabilized_cuda
571,574,781,73600,21,50,-72.56723556,-68.790616,-161.054182,72.518432,mb_bpu_trainable_stabilized_cuda
572,575,781,73728,21,50,-72.78129990000001,-69.7640315,-161.054182,72.518432,mb_bpu_trainable_stabilized_cuda
573,576,781,73856,21,50,-72.32326296000001,-68.5637,-161.054182,72.518432,mb_bpu_trainable_stabilized_cuda
574,577,781,73984,21,50,-73.1459382,-68.5637,-161.054182,72.518432,mb_bpu_trainable_stabilized_cuda
575,578,781,74112,21,50,-73.1459382,-68.5637,-161.054182,72.518432,mb_bpu_trainable_stabilized_cuda
576,579,781,74240,21,50,-73.1459382,-68.5637,-161.054182,72.518432,mb_bpu_trainable_stabilized_cuda
577,580,781,74368,21,50,-73.5510589,-69.7640315,-161.054182,72.518432,mb_bpu_trainable_stabilized_cuda
578,581,781,74496,21,50,-73.5510589,-69.7640315,-161.054182,72.518432,mb_bpu_trainable_stabilized_cuda
579,582,781,74624,21,50,-75.01644542,-70.72931,-161.054182,72.518432,mb_bpu_trainable_stabilized_cuda
580,583,781,74752,21,50,-75.01644542,-70.72931,-161.054182,72.518432,mb_bpu_trainable_stabilized_cuda
581,584,781,74880,21,50,-75.78503592,-71.321211,-161.054182,72.518432,mb_bpu_trainable_stabilized_cuda
582,585,781,75008,21,50,-75.78503592,-71.321211,-161.054182,72.518432,mb_bpu_trainable_stabilized_cuda
583,586,781,75136,21,50,-75.78503592,-71.321211,-161.054182,72.518432,mb_bpu_trainable_stabilized_cuda
584,587,781,75264,21,50,-74.50285122000001,-71.321211,-161.054182,72.518432,mb_bpu_trainable_stabilized_cuda
585,588,781,75392,21,50,-74.50285122000001,-71.321211,-161.054182,72.518432,mb_bpu_trainable_stabilized_cuda
586,589,781,75520,21,50,-74.58741056000001,-72.838719,-161.054182,72.518432,mb_bpu_trainable_stabilized_cuda
587,590,781,75648,21,50,-74.58741056000001,-72.838719,-161.054182,72.518432,mb_bpu_trainable_stabilized_cuda
588,591,781,75776,21,50,-75.07245976,-74.36080150000001,-161.054182,72.518432,mb_bpu_trainable_stabilized_cuda
589,592,781,75904,21,50,-75.07245976,-74.36080150000001,-161.054182,72.518432,mb_bpu_trainable_stabilized_cuda
590,593,781,76032,21,50,-75.07245976,-74.36080150000001,-161.054182,72.518432,mb_bpu_trainable_stabilized_cuda
591,594,781,76160,21,50,-73.41801072,-74.36080150000001,-161.054182,72.518432,mb_bpu_trainable_stabilized_cuda
592,595,781,76288,21,50,-73.41801072,-74.36080150000001,-161.054182,72.518432,mb_bpu_trainable_stabilized_cuda
593,596,781,76416,21,50,-74.23881836000001,-75.4483245,-161.054182,72.518432,mb_bpu_trainable_stabilized_cuda
594,597,781,76544,21,50,-74.23881836000001,-75.4483245,-161.054182,72.518432,mb_bpu_trainable_stabilized_cuda
595,598,781,76672,21,50,-74.74102167999999,-75.4483245,-161.054182,72.518432,mb_bpu_trainable_stabilized_cuda
596,599,781,76800,21,50,-74.74102167999999,-75.4483245,-161.054182,72.518432,mb_bpu_trainable_stabilized_cuda
597,600,781,76928,21,50,-74.74102167999999,-75.4483245,-161.054182,72.518432,mb_bpu_trainable_stabilized_cuda
598,601,781,77056,21,50,-74.75791356,-75.4483245,-161.054182,72.518432,mb_bpu_trainable_stabilized_cuda
599,602,781,77184,21,50,-75.37199627999999,-76.58212850000001,-161.054182,72.518432,mb_bpu_trainable_stabilized_cuda
600,603,781,77312,21,50,-75.37199627999999,-76.58212850000001,-161.054182,72.518432,mb_bpu_trainable_stabilized_cuda
601,604,781,77440,21,50,-76.33401829999998,-77.12219300000001,-161.054182,72.518432,mb_bpu_trainable_stabilized_cuda
602,605,781,77568,21,50,-76.33401829999998,-77.12219300000001,-161.054182,72.518432,mb_bpu_trainable_stabilized_cuda
603,606,781,77696,21,50,-76.73599447999999,-77.12219300000001,-161.054182,72.518432,mb_bpu_trainable_stabilized_cuda
604,607,781,77824,21,50,-76.73599447999999,-77.12219300000001,-161.054182,72.518432,mb_bpu_trainable_stabilized_cuda
605,608,781,77952,21,50,-77.04611514,-77.12219300000001,-161.054182,72.518432,mb_bpu_trainable_stabilized_cuda
606,609,781,78080,21,50,-77.04611514,-77.12219300000001,-161.054182,72.518432,mb_bpu_trainable_stabilized_cuda
607,610,781,78208,21,50,-78.35698954,-77.36618949999999,-161.054182,72.518432,mb_bpu_trainable_stabilized_cuda
608,611,781,78336,21,50,-78.35698954,-77.36618949999999,-161.054182,72.518432,mb_bpu_trainable_stabilized_cuda
609,612,781,78464,21,50,-77.95744645999999,-77.12219300000001,-161.054182,72.518432,mb_bpu_trainable_stabilized_cuda
610,613,781,78592,21,50,-78.59551486000001,-77.12219300000001,-161.054182,72.518432,mb_bpu_trainable_stabilized_cuda
611,614,781,78720,21,50,-77.58195578,-76.58212850000001,-161.054182,72.518432,mb_bpu_trainable_stabilized_cuda
612,615,781,78848,21,50,-77.58195578,-76.58212850000001,-161.054182,72.518432,mb_bpu_trainable_stabilized_cuda
613,616,781,78976,21,50,-79.30910894,-77.12219300000001,-161.054182,72.518432,mb_bpu_trainable_stabilized_cuda
614,617,781,79104,21,50,-80.04262024,-77.36618949999999,-161.054182,72.518432,mb_bpu_trainable_stabilized_cuda
615,618,781,79232,21,50,-79.97367142000002,-77.36618949999999,-161.054182,72.518432,mb_bpu_trainable_stabilized_cuda
616,619,781,79360,21,50,-79.97367142000002,-77.36618949999999,-161.054182,72.518432,mb_bpu_trainable_stabilized_cuda
617,620,781,79488,21,50,-81.32573408000002,-77.585076,-161.054182,72.518432,mb_bpu_trainable_stabilized_cuda
618,621,781,79616,21,50,-81.32573408000002,-77.585076,-161.054182,72.518432,mb_bpu_trainable_stabilized_cuda
619,622,781,79744,21,50,-81.38093176000001,-77.585076,-161.054182,72.518432,mb_bpu_trainable_stabilized_cuda
620,623,781,79872,21,50,-81.75170234000001,-77.585076,-161.054182,72.518432,mb_bpu_trainable_stabilized_cuda
621,624,781,80000,21,50,-79.2558795,-77.36618949999999,-157.24783,72.518432,mb_bpu_trainable_stabilized_cuda
622,625,781,80128,21,50,-78.49462086,-77.36618949999999,-157.24783,72.518432,mb_bpu_trainable_stabilized_cuda
623,626,781,80256,21,50,-78.49462086,-77.36618949999999,-157.24783,72.518432,mb_bpu_trainable_stabilized_cuda
624,627,781,80384,21,50,-78.70015552000001,-77.36618949999999,-157.24783,72.518432,mb_bpu_trainable_stabilized_cuda
625,628,781,80512,21,50,-78.70015552000001,-77.36618949999999,-157.24783,72.518432,mb_bpu_trainable_stabilized_cuda
626,629,781,80640,21,50,-79.90650262,-77.585076,-157.24783,72.518432,mb_bpu_trainable_stabilized_cuda
627,630,781,80768,21,50,-79.90650262,-77.585076,-157.24783,72.518432,mb_bpu_trainable_stabilized_cuda
628,631,781,80896,21,50,-81.06666444000001,-77.948807,-157.24783,72.518432,mb_bpu_trainable_stabilized_cuda
629,632,781,81024,21,50,-80.65258472,-77.948807,-157.24783,72.518432,mb_bpu_trainable_stabilized_cuda
630,633,781,81152,21,50,-80.65258472,-77.948807,-157.24783,72.518432,mb_bpu_trainable_stabilized_cuda
631,634,781,81280,21,50,-81.08010234,-78.6399,-157.24783,72.518432,mb_bpu_trainable_stabilized_cuda
632,635,781,81408,21,50,-79.899945,-77.948807,-157.24783,72.518432,mb_bpu_trainable_stabilized_cuda
633,636,781,81536,21,50,-79.899945,-77.948807,-157.24783,72.518432,mb_bpu_trainable_stabilized_cuda
634,637,781,81664,21,50,-79.51212744,-77.948807,-143.865623,72.518432,mb_bpu_trainable_stabilized_cuda
635,638,781,81792,21,50,-79.51212744,-77.948807,-143.865623,72.518432,mb_bpu_trainable_stabilized_cuda
636,639,781,81920,21,50,-79.51212744,-77.948807,-143.865623,72.518432,mb_bpu_trainable_stabilized_cuda
637,640,781,82048,21,50,-80.85278658,-78.6399,-143.865623,72.518432,mb_bpu_trainable_stabilized_cuda
638,641,781,82176,21,50,-80.3582513,-78.6399,-143.865623,72.518432,mb_bpu_trainable_stabilized_cuda
639,642,781,82304,21,50,-80.3582513,-78.6399,-143.865623,72.518432,mb_bpu_trainable_stabilized_cuda
640,643,781,82432,21,50,-81.22564518,-79.1909835,-143.865623,72.518432,mb_bpu_trainable_stabilized_cuda
641,644,781,82560,21,50,-84.92031708,-80.2022855,-143.865623,-35.868844,mb_bpu_trainable_stabilized_cuda
642,645,781,82688,21,50,-84.80678332,-80.2022855,-143.865623,-35.868844,mb_bpu_trainable_stabilized_cuda
643,646,781,82816,21,50,-85.15251666,-81.7920855,-143.865623,-35.868844,mb_bpu_trainable_stabilized_cuda
644,647,781,82944,21,50,-85.15251666,-81.7920855,-143.865623,-35.868844,mb_bpu_trainable_stabilized_cuda
645,648,781,83072,21,50,-86.29071676,-81.7920855,-160.684158,-35.868844,mb_bpu_trainable_stabilized_cuda
646,649,781,83200,21,50,-85.76677260000001,-81.7920855,-160.684158,-35.868844,mb_bpu_trainable_stabilized_cuda
647,650,781,83328,21,50,-85.76677260000001,-81.7920855,-160.684158,-35.868844,mb_bpu_trainable_stabilized_cuda
648,651,781,83456,21,50,-84.90710180000002,-81.7920855,-160.684158,-35.868844,mb_bpu_trainable_stabilized_cuda
649,652,781,83584,21,50,-84.90710180000002,-81.7920855,-160.684158,-35.868844,mb_bpu_trainable_stabilized_cuda
650,653,781,83712,21,50,-84.90710180000002,-81.7920855,-160.684158,-35.868844,mb_bpu_trainable_stabilized_cuda
651,654,781,83840,21,50,-85.64937719999998,-81.7920855,-160.684158,-36.26304,mb_bpu_trainable_stabilized_cuda
652,655,781,83968,21,50,-85.64937719999998,-81.7920855,-160.684158,-36.26304,mb_bpu_trainable_stabilized_cuda
653,656,781,84096,21,50,-85.64937719999998,-81.7920855,-160.684158,-36.26304,mb_bpu_trainable_stabilized_cuda
654,657,781,84224,21,50,-83.06139744000002,-80.2022855,-160.684158,-36.26304,mb_bpu_trainable_stabilized_cuda
655,658,781,84352,21,50,-83.06139744000002,-80.2022855,-160.684158,-36.26304,mb_bpu_trainable_stabilized_cuda
656,659,781,84480,21,50,-83.19485412,-81.7920855,-160.684158,-36.26304,mb_bpu_trainable_stabilized_cuda
657,660,781,84608,21,50,-84.26569102000002,-82.5137475,-160.684158,-36.26304,mb_bpu_trainable_stabilized_cuda
658,661,781,84736,21,50,-83.27436892000001,-81.7920855,-160.684158,-36.26304,mb_bpu_trainable_stabilized_cuda
659,662,781,84864,21,50,-83.27436892000001,-81.7920855,-160.684158,-36.26304,mb_bpu_trainable_stabilized_cuda
660,663,781,84992,21,50,-83.00286512000001,-80.2022855,-160.684158,-36.26304,mb_bpu_trainable_stabilized_cuda
661,664,781,85120,21,50,-83.00286512000001,-80.2022855,-160.684158,-36.26304,mb_bpu_trainable_stabilized_cuda
662,665,781,85248,21,50,-81.53783568,-78.6683055,-160.684158,-36.26304,mb_bpu_trainable_stabilized_cuda
663,666,781,85376,21,50,-81.83096976,-78.6683055,-160.684158,-36.26304,mb_bpu_trainable_stabilized_cuda
664,667,781,85504,21,50,-81.13462404,-78.6683055,-160.684158,-36.26304,mb_bpu_trainable_stabilized_cuda
665,668,781,85632,21,50,-81.13462404,-78.6683055,-160.684158,-36.26304,mb_bpu_trainable_stabilized_cuda
666,669,781,85760,21,50,-81.1163379,-78.211152,-160.684158,-36.26304,mb_bpu_trainable_stabilized_cuda
667,670,781,85888,21,50,-81.1163379,-78.211152,-160.684158,-36.26304,mb_bpu_trainable_stabilized_cuda
668,671,781,86016,21,50,-82.19909315999999,-80.3520355,-160.684158,-36.26304,mb_bpu_trainable_stabilized_cuda
669,672,781,86144,21,50,-81.39449402,-80.3520355,-160.684158,-36.26304,mb_bpu_trainable_stabilized_cuda
670,673,781,86272,21,50,-80.91143552,-80.3520355,-160.684158,-36.26304,mb_bpu_trainable_stabilized_cuda
671,674,781,86400,21,50,-79.44918954,-76.495728,-160.684158,-36.26304,mb_bpu_trainable_stabilized_cuda
672,675,781,86528,21,50,-78.69923944000001,-74.375123,-160.684158,-36.26304,mb_bpu_trainable_stabilized_cuda
673,676,781,86656,21,50,-78.66001538000002,-74.07034999999999,-160.684158,-36.26304,mb_bpu_trainable_stabilized_cuda
674,677,781,86784,21,50,-76.33298438000001,-73.36866,-160.684158,-36.26304,mb_bpu_trainable_stabilized_cuda
675,678,781,86912,21,50,-75.68468934,-72.2003225,-160.684158,-36.26304,mb_bpu_trainable_stabilized_cuda
676,679,781,87040,21,50,-75.68468934,-72.2003225,-160.684158,-36.26304,mb_bpu_trainable_stabilized_cuda
677,680,781,87168,21,50,-75.78919764000001,-72.2003225,-160.684158,-36.26304,mb_bpu_trainable_stabilized_cuda
678,681,781,87296,21,50,-75.78919764000001,-72.2003225,-160.684158,-36.26304,mb_bpu_trainable_stabilized_cuda
679,682,781,87424,21,50,-74.80136486,-72.2003225,-160.684158,-36.26304,mb_bpu_trainable_stabilized_cuda
680,683,781,87552,21,50,-74.80136486,-72.2003225,-160.684158,-36.26304,mb_bpu_trainable_stabilized_cuda
681,684,781,87680,21,50,-74.41905880000002,-72.2003225,-160.684158,-36.26304,mb_bpu_trainable_stabilized_cuda
682,685,781,87808,21,50,-74.41905880000002,-72.2003225,-160.684158,-36.26304,mb_bpu_trainable_stabilized_cuda
683,686,781,87936,21,50,-74.32388786,-69.821049,-160.684158,-36.26304,mb_bpu_trainable_stabilized_cuda
684,687,781,88064,21,50,-74.32388786,-69.821049,-160.684158,-36.26304,mb_bpu_trainable_stabilized_cuda
685,688,781,88192,21,50,-74.32388786,-69.821049,-160.684158,-36.26304,mb_bpu_trainable_stabilized_cuda
686,689,781,88320,21,50,-72.83363284,-69.0243255,-160.684158,-36.26304,mb_bpu_trainable_stabilized_cuda
687,690,781,88448,21,50,-72.83363284,-69.0243255,-160.684158,-36.26304,mb_bpu_trainable_stabilized_cuda
688,691,781,88576,21,50,-73.03951597999999,-69.0243255,-160.684158,-36.26304,mb_bpu_trainable_stabilized_cuda
689,692,781,88704,21,50,-73.03951597999999,-69.0243255,-160.684158,-36.26304,mb_bpu_trainable_stabilized_cuda
690,693,781,88832,21,50,-73.35326474,-70.1495955,-160.684158,-36.26304,mb_bpu_trainable_stabilized_cuda
691,694,781,88960,21,50,-73.35326474,-70.1495955,-160.684158,-36.26304,mb_bpu_trainable_stabilized_cuda
692,695,781,89088,21,50,-74.1023348,-72.33143100000001,-160.684158,-37.887265,mb_bpu_trainable_stabilized_cuda
693,696,781,89216,21,50,-74.1023348,-72.33143100000001,-160.684158,-37.887265,mb_bpu_trainable_stabilized_cuda
694,697,781,89344,21,50,-73.47034248000001,-70.1495955,-160.684158,-37.887265,mb_bpu_trainable_stabilized_cuda
695,698,781,89472,21,50,-73.47034248000001,-70.1495955,-160.684158,-37.887265,mb_bpu_trainable_stabilized_cuda
696,699,781,89600,21,50,-73.17114834,-70.1495955,-160.684158,-37.887265,mb_bpu_trainable_stabilized_cuda
697,700,781,89728,21,50,-73.17114834,-70.1495955,-160.684158,-37.887265,mb_bpu_trainable_stabilized_cuda
698,701,781,89856,21,50,-74.78424302,-72.012173,-160.684158,-37.887265,mb_bpu_trainable_stabilized_cuda
699,702,781,89984,21,50,-74.78424302,-72.012173,-160.684158,-37.887265,mb_bpu_trainable_stabilized_cuda
700,703,781,90112,21,50,-75.26397946000002,-72.012173,-160.684158,-37.887265,mb_bpu_trainable_stabilized_cuda
701,704,781,90240,21,50,-75.26397946000002,-72.012173,-160.684158,-37.887265,mb_bpu_trainable_stabilized_cuda
702,705,781,90368,21,50,-75.26397946000002,-72.012173,-160.684158,-37.887265,mb_bpu_trainable_stabilized_cuda
703,706,781,90496,21,50,-74.94027216,-72.012173,-160.684158,-37.887265,mb_bpu_trainable_stabilized_cuda
704,707,781,90624,21,50,-74.94027216,-72.012173,-160.684158,-37.887265,mb_bpu_trainable_stabilized_cuda
705,708,781,90752,21,50,-75.58223578,-73.39728500000001,-160.684158,-37.887265,mb_bpu_trainable_stabilized_cuda
706,709,781,90880,21,50,-75.46000838,-73.39728500000001,-160.684158,-37.887265,mb_bpu_trainable_stabilized_cuda
707,710,781,91008,21,50,-75.46000838,-73.39728500000001,-160.684158,-37.887265,mb_bpu_trainable_stabilized_cuda
708,711,781,91136,21,50,-76.31958191999999,-74.2014585,-160.684158,-37.887265,mb_bpu_trainable_stabilized_cuda
709,712,781,91264,21,50,-76.31958191999999,-74.2014585,-160.684158,-37.887265,mb_bpu_trainable_stabilized_cuda
710,713,781,91392,21,50,-74.78318542000001,-73.39728500000001,-160.684158,-37.887265,mb_bpu_trainable_stabilized_cuda
711,714,781,91520,21,50,-74.78318542000001,-73.39728500000001,-160.684158,-37.887265,mb_bpu_trainable_stabilized_cuda
712,715,781,91648,21,50,-74.78318542000001,-73.39728500000001,-160.684158,-37.887265,mb_bpu_trainable_stabilized_cuda
713,716,781,91776,21,50,-75.67288276000001,-74.2014585,-160.684158,-37.887265,mb_bpu_trainable_stabilized_cuda
714,717,781,91904,21,50,-75.67288276000001,-74.2014585,-160.684158,-37.887265,mb_bpu_trainable_stabilized_cuda
715,718,781,92032,21,50,-75.66091207999999,-74.2014585,-160.684158,-37.887265,mb_bpu_trainable_stabilized_cuda
716,719,781,92160,21,50,-75.66091207999999,-74.2014585,-160.684158,-37.887265,mb_bpu_trainable_stabilized_cuda
717,720,781,92288,21,50,-75.51554331999999,-74.2014585,-160.684158,-37.887265,mb_bpu_trainable_stabilized_cuda
718,721,781,92416,21,50,-75.51554331999999,-74.2014585,-160.684158,-37.887265,mb_bpu_trainable_stabilized_cuda
719,722,781,92544,21,50,-76.68628646,-75.920912,-160.684158,-37.887265,mb_bpu_trainable_stabilized_cuda
720,723,781,92672,21,50,-76.68628646,-75.920912,-160.684158,-37.887265,mb_bpu_trainable_stabilized_cuda
721,724,781,92800,21,50,-76.97832887999999,-75.920912,-160.684158,-37.887265,mb_bpu_trainable_stabilized_cuda
722,725,781,92928,21,50,-76.97832887999999,-75.920912,-160.684158,-37.887265,mb_bpu_trainable_stabilized_cuda
723,726,781,93056,21,50,-75.32501706,-75.920912,-131.808979,-37.887265,mb_bpu_trainable_stabilized_cuda
724,727,781,93184,21,50,-75.73802524,-75.920912,-131.808979,-37.887265,mb_bpu_trainable_stabilized_cuda
725,728,781,93312,21,50,-75.243741,-74.2014585,-131.808979,-37.887265,mb_bpu_trainable_stabilized_cuda
726,729,781,93440,21,50,-75.46300117999999,-75.744113,-131.808979,-37.887265,mb_bpu_trainable_stabilized_cuda
727,730,781,93568,21,50,-75.46300117999999,-75.744113,-131.808979,-37.887265,mb_bpu_trainable_stabilized_cuda
728,731,781,93696,21,50,-76.10842534,-76.5249645,-131.808979,-37.887265,mb_bpu_trainable_stabilized_cuda
729,732,781,93824,21,50,-76.98050798,-76.5249645,-131.808979,-37.887265,mb_bpu_trainable_stabilized_cuda
730,733,781,93952,21,50,-77.30033692,-76.5249645,-131.808979,-37.887265,mb_bpu_trainable_stabilized_cuda
731,734,781,94080,21,50,-77.30033692,-76.5249645,-131.808979,-37.887265,mb_bpu_trainable_stabilized_cuda
732,735,781,94208,21,50,-76.628932,-75.4672255,-131.808979,-37.887265,mb_bpu_trainable_stabilized_cuda
733,736,781,94336,21,50,-76.628932,-75.4672255,-131.808979,-37.887265,mb_bpu_trainable_stabilized_cuda
734,737,781,94464,21,50,-75.93947101999998,-75.4672255,-131.808979,-37.887265,mb_bpu_trainable_stabilized_cuda
735,738,781,94592,21,50,-75.93947101999998,-75.4672255,-131.808979,-37.887265,mb_bpu_trainable_stabilized_cuda
736,739,781,94720,21,50,-75.6760884,-74.98231,-131.808979,-37.887265,mb_bpu_trainable_stabilized_cuda
737,740,781,94848,21,50,-75.7383972,-74.98231,-131.808979,-37.887265,mb_bpu_trainable_stabilized_cuda
738,741,781,94976,21,50,-74.97876539999999,-73.39728500000001,-131.808979,-37.887265,mb_bpu_trainable_stabilized_cuda
739,742,781,95104,21,50,-75.07594105999999,-73.39728500000001,-131.808979,-37.887265,mb_bpu_trainable_stabilized_cuda
740,743,781,95232,21,50,-75.07594105999999,-73.39728500000001,-131.808979,-37.887265,mb_bpu_trainable_stabilized_cuda
741,744,781,95360,21,50,-76.2908796,-73.39728500000001,-139.052009,-37.887265,mb_bpu_trainable_stabilized_cuda
742,745,781,95488,21,50,-74.94249032,-72.65581,-139.052009,-38.591253,mb_bpu_trainable_stabilized_cuda
743,746,781,95616,21,50,-74.94249032,-72.65581,-139.052009,-38.591253,mb_bpu_trainable_stabilized_cuda
744,747,781,95744,21,50,-75.41570744,-72.65581,-139.052009,-38.591253,mb_bpu_trainable_stabilized_cuda
745,748,781,95872,21,50,-75.41570744,-72.65581,-139.052009,-38.591253,mb_bpu_trainable_stabilized_cuda
746,749,781,96000,21,50,-76.24822468,-73.39728500000001,-139.052009,-38.591253,mb_bpu_trainable_stabilized_cuda
747,750,781,96128,21,50,-76.92834642000001,-74.17657750000001,-139.052009,-38.591253,mb_bpu_trainable_stabilized_cuda
748,751,781,96256,21,50,-76.92834642000001,-74.17657750000001,-139.052009,-38.591253,mb_bpu_trainable_stabilized_cuda
749,752,781,96384,21,50,-76.92834642000001,-74.17657750000001,-139.052009,-38.591253,mb_bpu_trainable_stabilized_cuda
750,753,781,96512,21,50,-77.39911966,-75.44234449999999,-139.052009,-38.591253,mb_bpu_trainable_stabilized_cuda
751,754,781,96640,21,50,-76.98539134,-75.44234449999999,-139.052009,-38.591253,mb_bpu_trainable_stabilized_cuda
752,755,781,96768,21,50,-77.40015152,-76.5249645,-139.052009,-38.591253,mb_bpu_trainable_stabilized_cuda
753,756,781,96896,21,50,-78.37358206,-76.978651,-139.052009,-38.591253,mb_bpu_trainable_stabilized_cuda
754,757,781,97024,21,50,-78.37358206,-76.978651,-139.052009,-38.591253,mb_bpu_trainable_stabilized_cuda
755,758,781,97152,21,50,-79.58137420000001,-77.5870085,-139.052009,-38.591253,mb_bpu_trainable_stabilized_cuda
756,759,781,97280,21,50,-80.61728912000001,-79.0986945,-139.052009,-38.591253,mb_bpu_trainable_stabilized_cuda
757,760,781,97408,21,50,-80.61728912000001,-79.0986945,-139.052009,-38.591253,mb_bpu_trainable_stabilized_cuda
758,761,781,97536,21,50,-81.286128,-80.407869,-139.052009,-38.591253,mb_bpu_trainable_stabilized_cuda
759,762,781,97664,21,50,-81.286128,-80.407869,-139.052009,-38.591253,mb_bpu_trainable_stabilized_cuda
760,763,781,97792,21,50,-81.27773516,-80.407869,-139.052009,-38.591253,mb_bpu_trainable_stabilized_cuda
761,764,781,97920,21,50,-80.62901258,-79.0986945,-139.052009,-38.591253,mb_bpu_trainable_stabilized_cuda
762,765,781,98048,21,50,-80.31253666,-79.0986945,-139.052009,-38.591253,mb_bpu_trainable_stabilized_cuda
763,766,781,98176,21,50,-80.33003928,-79.0986945,-139.052009,-38.591253,mb_bpu_trainable_stabilized_cuda
764,767,781,98304,21,50,-79.73563022,-77.5870085,-139.052009,-38.591253,mb_bpu_trainable_stabilized_cuda
