root_id,super_class,cell_class,cell_sub_class,cell_type,side
720575940625700685,optic,ME,,Dm3p,right
720575940625700739,visual_projection,,,LPLC2,left
720575940625700964,optic,ME>LOP,,T4b,left
720575940625701220,optic,ME,,Dm10,left
720575940625701424,optic,ME>LO,,Tm5f,right
720575940625701501,optic,ME>LO.LOP,,TmY11,left
720575940625701612,optic,ME>LO,,Tm1,right
720575940625701680,optic,ME,,Mi14,right
720575940625701820,visual_projection,,,LC18,left
720575940625702192,optic,ME,,Sm09,right
720575940625702380,visual_projection,,,LC20b,left
720575940625702588,optic,ME,,Sm10,right
720575940625702670,optic,ME>LO.LOP,,LMa4,right
720575940625702892,optic,LA>ME,L1-5,L2,left
720575940625702926,sensory,visual,,R1-6,right
720575940625703056,optic,ME>LO,,Tm2,left
720575940625703098,optic,ME>LO,,T2a,right
720575940625703923,visual_centrifugal,,,cLP05,left
720575940625703975,optic,ME>LOP,,T4b,right
720575940625704231,visual_projection,,,MeTu1,right
720575940625704714,optic,ME>LO,,Tm4,right
720575940625704752,optic,ME,,Mi9,left
720575940625704852,optic,ME,,Dm11,right
720575940625705364,optic,ME>LO,,Tm5c,right
720575940625705767,optic,ME>LA,,C3,left
720575940625706288,optic,ME>LA,,Lawf2,right
720575940625706483,sensory,visual,,R1-6,left
720575940625706800,optic,LA>ME,L1-5,L2,left
720575940625707056,optic,ME,,Dm2,left
720575940625707251,sensory,visual,,R1-6,left
720575940625707278,optic,ME>LO,,Tm21,right
720575940625707522,optic,ME>LO,,T2,right
720575940625707924,sensory,visual,,R8,left
720575940625708180,optic,LA>ME,L1-5,L4,left
720575940625708732,sensory,visual,,R1-6,right
720575940625708839,optic,ME,tangential,Sm20,left
720575940625709181,optic,ME>LO.LOP,,Tm27,left
720575940625709582,sensory,visual,,R7,right
720575940625710567,sensory,visual,,R1-6,left
720575940625711548,optic,ME>LA,,Lawf1,left
720575940625711678,optic,ME>LO,,Tm1,left
720575940625712103,sensory,visual,,R1-6,left
720575940625713340,sensory,visual,,R1-6,left
720575940625713639,sensory,visual,,R1-6,left
720575940625713907,optic,ME>LO,,Tm1,right
720575940625713934,optic,ME>LO,,TmY5a,right
720575940625713968,optic,ME,,pDm8,left
720575940625714104,optic,bilateral,,MeMe_e09,left
720575940625714215,optic,ME>LA,,C2,right
720575940625714224,optic,ME>LO,,Tm3,left
720575940625714446,sensory,visual,,R1-6,right
720575940625714992,optic,ME>LO,,T2,left
720575940625715388,visual_projection,,,LLPC3,left
720575940625716199,sensory,visual,,R1-6,left
720575940625716482,visual_projection,,,TmY14,left
720575940625716628,optic,ME>LA,,C3,right
720575940625716711,sensory,visual,,R1-6,left
720575940625717692,optic,ME,,Sm11,right
720575940625717944,optic,ME>LO,,Tm4,right
720575940625718055,sensory,visual,,R1-6,left
720575940625718605,optic,LA>ME,L1-5,L4,right
720575940625718676,optic,ME,tangential,Pm02,right
720575940625718972,sensory,visual,,R1-6,left
720575940625718986,optic,ME>LOP,,T4a,left
720575940625719866,visual_projection,,,LC10c,right
720575940625720762,optic,ME,,pDm8,left
720575940625720778,optic,ME>LO,,T3,right
720575940625720871,optic,ME,,Dm12,right
720575940625721744,optic,ME>LO,,Tm20,left
720575940625721788,visual_projection,,,MeTu3b,left
720575940625721802,optic,ME>LA,,C2,right
720575940625721933,optic,ME>LO,,T3,left
720575940625722237,optic,ME,,Sm06,left
720575940625722919,sensory,visual,,R1-6,left
720575940625723164,visual_projection,,,LC10d,left
720575940625723431,sensory,visual,,R1-6,left
720575940625723635,sensory,visual,,R1-6,right
720575940625723922,optic,ME,,Dm2,right
720575940625724174,sensory,visual,,R1-6,right
720575940625724618,optic,ME,columnar,Mi1,right
720575940625725261,optic,ME>LO,,Tm3,left
720575940625725479,optic,ME>LOP,,T4c,left
720575940625725927,optic,LA>ME,L1-5,L2,left
720575940625726210,visual_projection,,,LC10d,left
720575940625727758,optic,ME>LO,,MLt4,left
720575940625727892,optic,ME>LO,,Tm3,left
720575940625728186,optic,ME>LOP,,T4c,left
720575940625728284,visual_centrifugal,,,cLP02,right
720575940625728487,sensory,visual,,R1-6,left
720575940625728743,sensory,visual,,R1-6,left
720575940625729168,optic,ME>LO.LOP,,TmY5a,left
720575940625729226,visual_projection,,,LC10b,right
720575940625729296,optic,ME>LO,,Tm9,left
720575940625729688,optic,LOP>LO,,TmY20,left
720575940625730343,optic,ME>LO.LOP,,Tm36,left
720575940625730637,visual_projection,,,MeTu3a,left
720575940625730791,sensory,visual,,R1-6,left
720575940625731002,optic,ME>LOP,,T4c,right
720575940625731390,optic,ME>LO.LOP,,TmY11,right
720575940625731512,optic,ME>LO,,MTe02,right
720575940625731728,optic,ME>LO,,Tm3,left
720575940625731842,optic,ME>LO,,T2a,right
720575940625732624,optic,ME,,Sm03,left
720575940625733052,sensory,visual,,R1-6,right
720575940625733351,descending,,,DNc02,right
720575940625733392,optic,ME,columnar,Mi4,left
720575940625733415,optic,LA>ME,L1-5,L3,left
720575940625733453,visual_projection,bilateral,,aMe10,left
720575940625734439,sensory,visual,,R1-6,right
720575940625734588,optic,bilateral,,LC14a2,right
720575940625734672,optic,ME,,Mi10,left
720575940625735828,optic,LA,,Lai,right
720575940625735868,optic,ME>LO,,Tm5c,left
720575940625736435,sensory,visual,,R1-6,left
720575940625736478,optic,ME,,Mi2,right
720575940625736525,optic,ME,,Mi15,left
720575940625736679,sensory,visual,,R1-6,left
720575940625736890,optic,ME>LO,,Tm5c,right
720575940625736892,sensory,visual,,R8,left
720575940625737162,optic,LO>LOP,,T5c,right
720575940625737203,optic,ME>LO,,Tm2,left
720575940625737971,visual_projection,,,LC18,left
720575940625738526,optic,ME>LO,,Tm1,left
720575940625738544,optic,LA>ME,L1-5,L1,right
720575940625738573,visual_projection,,,TmY14,left
720575940625739085,optic,ME,,Mi9,right
720575940625739160,optic,ME,,Sm02,left
720575940625739266,visual_projection,,,LC18,right
720575940625740042,visual_centrifugal,,,cLP02,right
720575940625741326,optic,LOP>ME.LO,,Y3,left
720575940625741456,optic,ME,,Mi15,left
720575940625741543,optic,ME>LO,,Tm1,left
720575940625741799,optic,ME,columnar,Mi4,left
720575940625742606,sensory,visual,,R7,left
720575940625742780,optic,ME>LO,,T3,right
720575940625743800,sensory,visual,,R1-6,left
720575940625744259,visual_projection,,,MTe53,right
720575940625744371,optic,ME>LO,,T2a,left
720575940625744586,optic,LO,,Li05,left
720575940625744788,optic,LA,,Lai,right
720575940625744910,sensory,visual,,R1-6,left
720575940625744944,optic,ME>LO,,Tm9,right
720575940625745808,optic,ME>LA,,C3,right
720575940625745907,sensory,visual,,R8,right
720575940625746419,sensory,visual,,R1-6,left
720575940625746709,visual_projection,,,LC9,left
720575940625746920,optic,ME>LOP,,T4a,left
720575940625747388,optic,ME>LO,,T3,left
720575940625747486,optic,ME,,Dm3v,left
720575940625747533,optic,LO,,Li13,right
720575940625747593,visual_projection,,,MeTu1,left
720575940625748007,sensory,visual,,R1-6,right
720575940625748426,optic,LO>LOP,,T5c,right
720575940625749777,optic,ME>LO,,Tm5e,right
720575940625749799,sensory,visual,,R1-6,left
720575940625749991,optic,ME>LO,,Tm2,left
720575940625750032,optic,ME,,Mi9,left
720575940625750164,sensory,visual,,R7,right
720575940625750320,optic,LA>ME,L1-5,L1,right
720575940625750420,optic,ME>LO,,Tm5d,right
720575940625750503,optic,LA>ME,L1-5,L5,left
720575940625751102,optic,LA>ME,L1-5,L5,right
720575940625751171,visual_projection,,,LLPC3,right
720575940625751224,optic,ME>LO,,Tm5b,right
720575940625751271,optic,LA>ME,L1-5,L3,left
720575940625751283,optic,ME,,Dm15,right
720575940625751333,optic,ME,,pDm8,right
720575940625751378,optic,ME,,Dm15,right
720575940625751677,optic,LO>LOP,,T5c,right
720575940625752451,visual_projection,,,LC6,right
720575940625753744,optic,ME>LO,,Tm9,right
720575940625753872,optic,ME>LO,,Tm2,left
720575940625753903,optic,ME,,pDm8,left
720575940625754128,optic,ME,columnar,Mi4,left
720575940625754298,visual_projection,,,LC10c,left
720575940625754384,optic,ME,,Mi9,left
720575940625754552,optic,ME>LO,,Tm16,left
720575940625754663,optic,ME,,Sm07,left
720575940625754942,optic,LO>LOP,,T5d,right
720575940625755123,sensory,visual,,R8,right
720575940625755284,optic,ME>LO,,,right
720575940625755576,optic,LA>ME,L1-5,L2,right
720575940625755836,sensory,visual,,R1-6,left
720575940625756135,optic,ME>LO,,Tm4,left
720575940625756208,optic,ME>LO,,Tm9,right
720575940625756676,optic,ME,columnar,Mi1,left
720575940625757328,optic,ME>LO,,T3,right
720575940625757735,optic,ME>LOP,,T4a,left
720575940625759420,sensory,visual,,R1-6,left
720575940625759525,optic,ME>LOP,,T4b,right
720575940625759719,optic,LA>ME,L1-5,L2,left
720575940625759821,optic,ME,,Dm18,left
720575940625760700,optic,ME>LO,,Tm1,left
720575940625761584,optic,ME,,Dm3v,right
720575940625761917,optic,ME>LOP,,T4a,right
720575940625762050,visual_projection,,,LC10a,left
720575940625762179,optic,ME>LO,,Tm7,left
720575940625762196,sensory,visual,,R1-6,left
720575940625762708,optic,ME>LO,,Tm9,right
720575940625763709,optic,LO,,Li03,right
720575940625764221,optic,ME>LO,,T2,left
720575940625764745,visual_projection,,,LC18,left
720575940625765780,visual_projection,,,MTe01a,left
720575940625766013,optic,ME,,Dm3p,right
720575940625766158,sensory,visual,,R1-6,right
720575940625766346,optic,LO>LOP,,T5a,right
720575940625766631,optic,LA>ME,L1-5,L3,left
720575940625767143,optic,ME>LO.LOP,,TmY3,left
720575940625767305,visual_projection,,,LLPC1,left
720575940625768340,optic,ME>LO,,Tm4,right
720575940625769037,optic,LA>ME,L1-5,L2,right
720575940625769108,optic,ME>LO,,Tm21,right
720575940625769253,optic,ME>LO,,Tm3,right
720575940625769293,optic,LA>ME,L1-5,L5,right
720575940625769418,optic,ME>LO,,Tm9,right
720575940625769530,visual_centrifugal,,,cLP01,left
720575940625770073,optic,LO>LOP,,T5d,right
720575940625770172,sensory,visual,,R1-6,right
720575940625770254,optic,ME,columnar,Mi1,left
720575940625770298,optic,ME>LO,,T3,left
720575940625770483,sensory,visual,,R1-6,right
720575940625770644,optic,ME>LO,,Tm2,right
720575940625770983,optic,ME,columnar,Mi1,left
720575940625771085,optic,ME,,Dm10,left
720575940625772180,optic,ME>LA,,Lawf2,left
720575940625772692,optic,ME>LO,,Tm5a,right
720575940625772814,sensory,visual,,R1-6,right
720575940625772830,optic,ME>LO,,T2,left
720575940625772943,visual_projection,,,LC9,right
720575940625773972,optic,LO>LOP,,T5a,left
720575940625774205,optic,ME>LOP,,T4b,right
720575940625774567,sensory,visual,,R1-6,left
720575940625774631,optic,ME,columnar,Mi1,right
720575940625774948,optic,LO>LOP,,T5c,right
720575940625775032,optic,ME,,Dm15,right
720575940625775079,optic,ME,,Dm3q,left
720575940625775630,optic,ME,,Sm01,right
720575940625775655,sensory,visual,,R1-6,right
720575940625776115,optic,ME>LA,,C3,right
720575940625776568,optic,ME,,Pm03,right
720575940625776688,optic,ME>LO,,T2,left
720575940625777639,optic,LA>ME,L1-5,L3,left
720575940625777941,visual_projection,,,LC9,right
720575940625778407,optic,LA>ME,L1-5,L1,left
720575940625778428,visual_centrifugal,,,cM19,left
720575940625778983,sensory,visual,,R1-6,right
720575940625779146,optic,LO>LOP,,T5c,right
720575940625779386,optic,LO>LOP,,T5c,right
720575940625779898,optic,LO>LOP,,T5a,right
720575940625780026,visual_centrifugal,,,cLP02,right
720575940625780784,optic,ME>LO,,Tm2,left
720575940625781396,visual_projection,,,MeTu4d,right
720575940625781946,visual_projection,,,LC10a,left
720575940625782116,optic,LO>LOP,,T5a,right
720575940625782576,optic,ME,,Sm14,right
720575940625783015,optic,ME>LO,,Tm1,left
720575940625783634,optic,ME>LO,,Tm3,left
720575940625784295,optic,ME>LO,,T2a,left
720575940625784551,optic,LA>ME,L1-5,L2,left
720575940625785319,optic,LA>ME,L1-5,L2,left
720575940625785406,optic,LOP>LO.ME,,Y12,right
720575940625785617,optic,ME>LO,,Tm3,right
720575940625785831,optic,LA>ME,L1-5,L2,left
720575940625786004,optic,ME>LO,,Tm16,left
720575940625786407,optic,ME>LO,,Tm1,left
720575940625786554,optic,LA>ME,L1-5,L1,left
720575940625786867,optic,ME>LO.LOP,,TmY3,left
720575940625787028,optic,ME>LO,,Tm2,left
720575940625787175,sensory,visual,,R1-6,right
720575940625787320,optic,ME,tangential,Pm01,right
720575940625787623,optic,ME>LA,,C2,left
720575940625787981,optic,ME,,Dm2,right
720575940625788564,optic,ME>LA,,T1,left
720575940625789112,optic,LA>ME,L1-5,,left
720575940625790136,sensory,visual,,R1-6,right
720575940625790140,optic,ME>LO,,Tm20,left
720575940625790748,optic,ME>LOP,,T4b,right
720575940625790750,optic,ME>LO,,Tm1,left
720575940625790904,visual_projection,,,LTe33,left
720575940625791475,sensory,visual,,R1-6,left
720575940625791774,optic,ME>LO,,Tm5a,left
720575940625791783,optic,LOP>ME.LO,,Y4,left
720575940625792014,visual_projection,,,,left
720575940625793319,sensory,visual,,R1-6,left
720575940625794023,visual_projection,,,LC20a,right
720575940625794065,optic,ME,columnar,Mi4,left
720575940625794232,optic,ME,,pDm8,left
720575940625794343,sensory,visual,,R1-6,right
720575940625795004,sensory,visual,,R1-6,left
720575940625795059,sensory,visual,,R1-6,left
720575940625795345,optic,ME,columnar,Mi4,left
720575940625796282,optic,LO>LOP,,T5c,right
720575940625796622,visual_projection,,,MeTu2b,right
720575940625796878,sensory,visual,,R1-6,right
720575940625797863,optic,ME>LA,,T1,right
720575940625797936,optic,ME>LO,,Tm9,right
720575940625798072,sensory,visual,,R1-6,right
720575940625798076,optic,ME>LO,,Tm20,right
720575940625798147,optic,LO>LOP,,T5a,left
720575940625798244,optic,ME>LO,,Tm1,left
720575940625798332,optic,LA>ME,L1-5,L1,right
720575940625798439,optic,LA>ME,L1-5,,left
720575940625798704,optic,ME,,Dm3q,left
720575940625798899,sensory,visual,,R1-6,left
720575940625799114,optic,LO,,Li08,right
720575940625799155,optic,ME>LO,,Tm1,left
720575940625799207,optic,ME,,Dm2,right
720575940625799426,optic,LO>LOP,,T5d,right
720575940625799472,optic,LO>LOP,,T4c,left
720575940625799610,optic,ME,,Mi15,right
720575940625799655,sensory,visual,,R8,left
720575940625799762,visual_projection,,,LC10d,right
720575940625800209,optic,ME,columnar,Mi1,right
720575940625800340,optic,ME>LO,,Tm36,left
720575940625800679,optic,LOP>LO,,TmY20,left
720575940625800752,optic,ME>LO.LOP,,Tm27,left
720575940625800935,optic,ME,,Sm08,left
720575940625801230,sensory,visual,,R1-6,right
720575940625802023,optic,ME>LO.LOP,,TmY11,left
720575940625802279,sensory,visual,,R1-6,left
720575940625802627,optic,ME>LO,,T2,right
720575940625802841,visual_projection,,,LTe60,left
720575940625802883,optic,ME,columnar,Mi1,left
720575940625803448,sensory,visual,,R1-6,left
720575940625803550,optic,ME,,Dm3p,left
720575940625803620,optic,LA>ME,L1-5,L1,right
720575940625803668,optic,ME>LOP.LO,,TmY10,right
720575940625803924,optic,ME>LOP.LO,,TmY10,right
720575940625804180,optic,ME>LO,,Tm7,right
720575940625804436,optic,ME>LOP.LO,,TmY10,right
720575940625804574,visual_projection,,,LC10d,right
720575940625804692,optic,ME>LOP.LO,,TmY10,right
720575940625805043,optic,ME,,Dm2,left
720575940625805204,optic,ME>LOP.LO,,TmY10,right
720575940625805329,optic,ME,columnar,Mi1,left
720575940625805500,sensory,visual,,R8,left
720575940625805838,sensory,visual,,R1-6,left
720575940625806026,optic,ME>LO,,T3,right
720575940625806484,optic,ME>LOP.LO,,TmY10,right
720575940625806823,optic,LA>ME,L1-5,L5,left
720575940625806996,visual_projection,,,LPC1,right
720575940625807034,optic,ME>LO,,Tm1,right
720575940625807374,optic,ME,,Mi13,left
720575940625807388,optic,LA>ME,L1-5,L2,right
720575940625807693,optic,ME,,Sm02,left
720575940625807859,optic,LA>ME,L1-5,L1,right
720575940625807888,optic,ME,columnar,Mi1,left
720575940625807972,optic,ME,columnar,Mi1,left
720575940625808272,optic,ME,,Mi2,left
720575940625808371,optic,LA>ME,L1-5,L1,left
720575940625808398,optic,ME,columnar,Mi4,left
720575940625808627,optic,LA>ME,L1-5,L2,left
720575940625808656,optic,ME,,Dm2,left
720575940625808954,optic,ME>LOP,,T4a,left
720575940625809040,optic,ME,,Mi9,right
720575940625809182,optic,ME>LOP,,T4c,right
720575940625809340,optic,LOP>LO,,TmY20,left
720575940625809556,optic,ME,,Sm03,right
720575940625809789,optic,ME>LO,,Tm1,right
720575940625809816,visual_projection,,,LC9,left
720575940625809852,visual_projection,bilateral,,MTe07,right
720575940625810253,optic,LO>LOP,,T5a,left
720575940625810448,optic,ME>LO,,Tm9,left
720575940625811096,visual_projection,,,MTe51,right
720575940625811402,optic,ME>LO,,T3,right
720575940625811518,optic,LO>LOP,,T5d,right
720575940625811760,optic,ME>LO,,Tm2,left
720575940625811812,optic,ME,,Sm07,right
720575940625812007,sensory,visual,,R1-6,left
720575940625812372,visual_projection,,,LC18,right
720575940625812408,sensory,visual,,R7,right
720575940625812880,optic,ME>LO,,Tm21,right
720575940625813054,optic,ME,columnar,Mi1,right
720575940625813912,visual_projection,,,LC21,right
720575940625813946,optic,ME>LO,,Tm16,left
720575940625814116,optic,ME>LOP,,T4c,left
720575940625814567,sensory,visual,,R1-6,left
720575940625814823,sensory,visual,,R1-6,right
720575940625814932,optic,LA>ME,L1-5,L2,right
720575940625815070,optic,ME>LOP,,T4b,right
720575940625815088,optic,ME,,Sm13,left
720575940625815188,visual_projection,,,MeTu3b,left
720575940625815700,optic,ME,,Sm32,left
720575940625816848,optic,ME>LO,,Tm1,left
720575940625816860,optic,ME>LO,,Tm21,right
720575940625816894,optic,ME>LOP,,T4c,left
720575940625816980,optic,ME,,Sm02,left
720575940625817018,optic,ME,,Dm3v,right
720575940625817102,sensory,visual,,R7,right
720575940625817232,optic,ME>LA,,C3,right
720575940625817575,sensory,visual,,R8,left
720575940625817587,optic,ME,,Dm10,left
720575940625817744,optic,ME,,Mi15,right
720575940625817768,optic,ME,columnar,Mi1,right
720575940625817831,optic,LA>ME,L1-5,L3,left
720575940625818260,optic,ME>LO.LOP,,LMa4,right
720575940625818501,visual_projection,,,LC13,right
720575940625819064,optic,ME>LA,,T1,left
720575940625819836,optic,ME>LO.LOP,,Tm27,left
720575940625820147,optic,ME,,Mi13,left
720575940625820293,visual_projection,,,LC12,right
720575940625820308,sensory,visual,,R1-6,right
720575940625820348,sensory,visual,,R1-6,left
720575940625820541,optic,ME,,Mi13,left
720575940625820805,visual_projection,,,LC12,right
720575940625820942,sensory,visual,,R1-6,left
720575940625821332,visual_projection,,,LC46,right
720575940625821710,optic,ME,,Dm3q,left
720575940625821733,optic,ME>LO,,T2,right
720575940625821982,optic,ME>LOP,,T4d,left
720575940625822140,sensory,visual,,R1-6,left
720575940625822612,optic,ME>LOP.LO,,TmY10,right
720575940625822809,visual_projection,,,LC18,right
720575940625822820,optic,LA>ME,L1-5,L2,right
720575940625822963,sensory,visual,,R1-6,left
720575940625823376,optic,LO>LOP,,T5b,right
720575940625823577,optic,ME>LO,,Tm4,right
720575940625824100,optic,ME>LO,,Tm1,right
720575940625824131,visual_projection,,,LC12,left
720575940625824243,optic,ME>LA,,C3,left
720575940625824755,sensory,visual,,R8,left
720575940625824899,optic,ME>LOP,,T4b,right
720575940625825357,sensory,visual,,R1-6,left
720575940625825424,optic,LO>LOP,,T5c,right
720575940625825680,optic,ME>LO,,Tm7,right
720575940625825724,optic,LA>ME,L1-5,,left
720575940625825892,optic,ME>LO,,Tm2,right
720575940625826343,optic,ME>LO,,Tm5b,left
720575940625826448,optic,LA>ME,L1-5,L5,left
720575940625826492,sensory,visual,,R1-6,left
720575940625826960,optic,ME,,Mi9,right
720575940625827303,optic,ME>LO,,Tm5c,left
720575940625827453,optic,ME>LO,,Tm25,left
