io,arm,variant,seed,fraction,epoch,train_loss,val_auprc,val_loss
bio,connectome,standard,0,10,2,0.3809581026434898,0.8954,0.5239
bio,connectome,standard,0,10,3,0.309570163488388,0.928,0.7356
bio,connectome,standard,0,10,4,0.2416718676686287,0.9243,0.467
bio,connectome,standard,0,10,5,0.2149100117385387,0.9587,0.5294
bio,connectome,standard,0,10,6,0.1889165937900543,0.9674,0.3947
bio,connectome,standard,0,10,7,0.1662696711719036,0.9555,0.3393
bio,connectome,standard,0,10,8,0.1722229979932308,0.9701,0.4506
bio,connectome,standard,0,10,9,0.1566522903740406,0.9744,0.3271
bio,connectome,standard,0,10,10,0.1430557742714882,0.97,0.2913
bio,connectome,standard,0,10,11,0.141938641667366,0.9696,0.2868
bio,connectome,standard,0,10,12,0.1333775781095028,0.9797,0.3623
bio,connectome,standard,0,10,13,0.1707740202546119,0.9758,0.2637
bio,connectome,standard,0,10,14,0.1435500383377075,0.9763,0.2807
bio,connectome,standard,0,10,15,0.1488061267882585,0.9798,0.2861
bio,connectome,standard,0,10,16,0.1294690798968076,0.9824,0.2475
bio,connectome,standard,0,10,17,0.1419649589806795,0.9692,0.3586
bio,connectome,standard,0,10,18,0.1494834925979375,0.9751,0.4334
bio,connectome,standard,0,10,19,0.1388798356056213,0.9675,0.3253
bio,connectome,standard,0,10,20,0.1367487479001283,0.9784,0.3622
bio,connectome,standard,0,10,21,0.1185398772358894,0.9653,0.3293
bio,connectome,standard,0,10,22,0.1699901558458805,0.9781,0.3482
bio,connectome,standard,4,10,1,1.007170930504799,0.7437,2.1121
bio,connectome,standard,4,10,2,0.8044152110815048,0.8776,1.2857
bio,connectome,standard,4,10,3,0.4860726669430733,0.8277,0.7743
bio,connectome,standard,4,10,4,0.3858944028615951,0.9233,0.9026
bio,connectome,standard,4,10,5,0.2813159376382828,0.9156,0.4841
bio,connectome,standard,4,10,6,0.2603958398103714,0.9514,0.6033
bio,connectome,standard,4,10,7,0.2392955385148525,0.9678,0.3659
bio,connectome,standard,4,10,8,0.2117171324789524,0.97,0.331
bio,connectome,standard,4,10,9,0.1987711451947689,0.9727,0.312
bio,connectome,standard,4,10,10,0.1926781795918941,0.9692,0.3286
bio,connectome,standard,4,10,11,0.1875125579535961,0.985,0.3058
bio,connectome,standard,4,10,12,0.1803877167403698,0.9729,0.5513
bio,connectome,standard,4,10,13,0.2080357931554317,0.9493,0.3795
bio,connectome,standard,4,10,14,0.2057013250887394,0.9773,0.4354
bio,connectome,standard,4,10,15,0.1900569759309291,0.9712,0.318
bio,connectome,standard,4,10,16,0.1898941770195961,0.9873,0.3303
bio,connectome,standard,4,10,17,0.1575515642762184,0.9814,0.2337
bio,connectome,standard,4,10,18,0.2149844095110893,0.9853,0.3266
bio,connectome,standard,4,10,19,0.1756756640970707,0.9843,0.318
bio,connectome,standard,4,10,20,0.1744799017906189,0.9812,0.279
bio,connectome,standard,4,10,21,0.1700771935284137,0.9835,0.3318
bio,connectome,standard,4,10,22,0.170175414532423,0.9795,0.276
bio,connectome,standard,4,10,23,0.1570708602666854,0.9781,0.3511
bio,connectome,graded_ln,2,10,1,0.7218765914440155,0.8565,1.2139
bio,connectome,graded_ln,2,10,2,0.5547318980097771,0.888,0.873
bio,connectome,graded_ln,2,10,3,0.3017809577286243,0.9299,0.8414
bio,connectome,graded_ln,2,10,4,0.2860998846590519,0.9043,0.5702
bio,connectome,graded_ln,2,10,5,0.2800859734416008,0.9681,0.6038
bio,connectome,graded_ln,2,10,6,0.2450312599539756,0.9669,0.3724
bio,connectome,graded_ln,2,10,7,0.2036452293395996,0.9623,0.3613
bio,connectome,graded_ln,2,10,8,0.1834640204906463,0.9709,0.3366
bio,connectome,graded_ln,2,10,9,0.1796919107437133,0.9627,0.3203
bio,connectome,graded_ln,2,10,10,0.1772876307368278,0.9713,0.2705
bio,connectome,graded_ln,2,10,11,0.1722334623336792,0.975,0.2437
bio,connectome,graded_ln,2,10,12,0.162707831710577,0.9847,0.2572
bio,connectome,graded_ln,2,10,13,0.1455259528011083,0.9716,0.2965
bio,connectome,graded_ln,2,10,14,0.207490611821413,0.9757,0.2478
bio,connectome,graded_ln,2,10,15,0.1523503437638282,0.9834,0.2616
bio,connectome,graded_ln,2,10,16,0.1403952315449714,0.9841,0.232
bio,connectome,graded_ln,2,10,17,0.1463865637779235,0.9852,0.4224
bio,connectome,graded_ln,2,10,18,0.1493087150156498,0.985,0.251
bio,connectome,graded_ln,2,10,19,0.1530331708490848,0.9848,0.2229
bio,connectome,graded_ln,2,10,20,0.1321563422679901,0.9845,0.2086
bio,connectome,graded_ln,2,10,21,0.1527212299406528,0.9861,0.2451
bio,connectome,graded_ln,2,10,22,0.1365403439849615,0.985,0.2998
bio,connectome,graded_ln,2,10,23,0.1326101291924715,0.9873,0.2441
bio,connectome,graded_ln,2,10,24,0.157325442880392,0.9855,0.2008
bio,connectome,graded_ln,2,10,25,0.1337736248970031,0.9846,0.3163
bio,connectome,graded_ln,2,10,26,0.1349438577890396,0.982,0.2141
bio,connectome,graded_ln,2,10,27,0.1177019849419593,0.988,0.2101
bio,connectome,graded_ln,2,10,28,0.1294298432767391,0.9869,0.2776
bio,connectome,graded_ln,2,10,29,0.121546845883131,0.9854,0.3059
bio,connectome,graded_ln,2,10,30,0.141753064468503,0.9822,0.2265
bio,degree,standard,0,10,1,1.4538214057683945,0.8475,2.8492
bio,degree,standard,0,10,2,0.5257412940263748,0.8894,0.8379
bio,degree,standard,0,10,3,0.2862340770661831,0.9236,0.6763
bio,degree,standard,0,10,4,0.230583406984806,0.9244,0.7079
bio,degree,standard,0,10,5,0.2054433375597,0.94,0.6623
bio,degree,standard,0,10,6,0.2134007476270198,0.967,0.4347
bio,degree,standard,0,10,7,0.1926594376564026,0.9236,0.4727
bio,degree,standard,0,10,8,0.2388351187109947,0.9483,0.7085
bio,degree,standard,0,10,9,0.2354002669453621,0.9377,0.3929
bio,degree,standard,0,10,10,0.2088639810681343,0.9468,0.6591
bio,degree,standard,0,10,11,0.1986372023820877,0.9652,0.3364
bio,degree,standard,0,10,12,0.1706271059811115,0.9711,0.3205
bio,degree,standard,0,10,13,0.1493896879255771,0.969,0.447
bio,degree,standard,0,10,14,0.148334302008152,0.9747,0.3438
bio,degree,standard,0,10,15,0.1459070742130279,0.9784,0.2667
bio,degree,standard,0,10,16,0.1330438200384378,0.9783,0.2853
bio,degree,standard,0,10,17,0.1344547756016254,0.9797,0.2482
bio,degree,standard,0,10,18,0.1233345288783311,0.9718,0.2751
bio,degree,standard,0,10,19,0.152990810573101,0.9828,0.2814
bio,degree,standard,0,10,20,0.1556898076087236,0.9823,0.3655
bio,degree,standard,0,10,21,0.1482074856758117,0.9731,0.2758
bio,degree,standard,0,10,22,0.1513136569410562,0.9776,0.3336
bio,degree,standard,0,10,23,0.1330423504114151,0.9806,0.2855
bio,degree,standard,4,10,1,1.3399752900004387,0.7503,2.3827
bio,degree,standard,4,10,2,0.9664997979998587,0.8506,2.2722
bio,degree,standard,4,10,3,0.5794803500175476,0.7187,1.3658
bio,degree,standard,4,10,4,0.7689851000905037,0.869,0.9578
bio,degree,standard,4,10,5,0.4026152044534683,0.9083,0.7376
bio,degree,standard,4,10,6,0.3501864522695541,0.9731,0.5017
bio,degree,standard,4,10,7,0.2665729969739914,0.9446,0.5311
bio,degree,standard,4,10,8,0.2420834861695766,0.9473,0.5454
bio,degree,standard,4,10,9,0.2351065874099731,0.9736,0.3371
bio,degree,standard,4,10,10,0.2152266576886177,0.9785,0.3244
bio,degree,standard,4,10,11,0.1933500058948993,0.9826,0.3044
bio,degree,standard,4,10,12,0.1892012394964695,0.9719,0.5507
bio,degree,standard,4,10,13,0.19447011500597,0.9693,0.482
bio,degree,standard,4,10,14,0.236358392983675,0.9569,0.386
bio,degree,standard,4,10,15,0.2370420321822166,0.9763,0.4513
bio,degree,standard,4,10,16,0.1969148218631744,0.9824,0.31
bio,degree,standard,4,10,17,0.192396841943264,0.9785,0.3006
bio,degree,standard,4,10,18,0.1963636018335819,0.9846,0.3646
bio,degree,standard,4,10,19,0.1768370755016803,0.9845,0.241
bio,degree,standard,4,10,20,0.1673084199428558,0.9777,0.275
bio,degree,standard,4,10,21,0.1874572187662124,0.9821,0.4532
bio,degree,standard,4,10,22,0.1867745816707611,0.9803,0.2723
bio,degree,standard,4,10,23,0.1572264954447746,0.9866,0.2785
bio,degree,standard,4,10,24,0.1405312791466713,0.9877,0.1946
bio,degree,standard,4,10,25,0.1486874707043171,0.9876,0.1967
bio,degree,standard,4,10,26,0.1760135851800441,0.9784,0.2598
bio,degree,standard,4,10,27,0.1710847318172454,0.9849,0.4452
bio,degree,standard,4,10,28,0.1879684180021286,0.9806,0.2613
bio,degree,standard,4,10,29,0.1650712639093399,0.9863,0.3329
bio,degree,standard,4,10,30,0.142883513122797,0.9861,0.2086
bio,degree,graded_ln,2,10,1,0.8528167307376862,0.8604,1.721
bio,degree,graded_ln,2,10,2,0.975049614906311,0.9324,0.6297
bio,degree,graded_ln,2,10,3,0.45216229185462,0.9555,0.578
bio,degree,graded_ln,2,10,4,0.2911105081439018,0.9677,0.5197
bio,degree,graded_ln,2,10,5,0.2278034314513206,0.9668,0.581
bio,degree,graded_ln,2,10,6,0.2211316078901291,0.972,0.5383
bio,degree,graded_ln,2,10,7,0.2282961048185825,0.9578,0.3482
bio,degree,graded_ln,2,10,8,0.1843965537846088,0.9656,0.3153
bio,degree,graded_ln,2,10,9,0.1750206239521503,0.9652,0.3141
bio,degree,graded_ln,2,10,10,0.1689802184700966,0.9624,0.3303
bio,degree,graded_ln,2,10,11,0.2129198126494884,0.9829,0.2971
bio,degree,graded_ln,2,10,12,0.1600113734602928,0.9856,0.335
bio,degree,graded_ln,2,10,13,0.1732957437634468,0.9863,0.3647
bio,degree,graded_ln,2,10,14,0.1499375160783529,0.9757,0.2595
bio,degree,graded_ln,2,10,15,0.1579362526535987,0.9833,0.2464
bio,degree,graded_ln,2,10,16,0.1572597473859787,0.9812,0.2364
bio,degree,graded_ln,2,10,17,0.1574997995048761,0.9775,0.2436
bio,degree,graded_ln,2,10,18,0.1560412757098674,0.9709,0.2875
bio,degree,graded_ln,2,10,19,0.1704479530453682,0.9854,0.3088
bio,degree,graded_ln,2,10,20,0.1465562116354704,0.9864,0.2861
bio,degree,graded_ln,2,10,21,0.1418179590255022,0.9879,0.2159
bio,degree,graded_ln,2,10,22,0.1629829667508602,0.9799,0.2463
bio,degree,graded_ln,2,10,23,0.1429155506193637,0.9806,0.3012
bio,degree,graded_ln,2,10,24,0.1412632390856742,0.9695,0.291
bio,degree,graded_ln,2,10,25,0.1508313529193401,0.9876,0.2818
bio,degree,graded_ln,2,10,26,0.1527618803083896,0.9885,0.3217
bio,degree,graded_ln,2,10,27,0.1546944919973611,0.9876,0.2792
bio,random,standard,0,10,1,0.9768801555037498,0.8755,1.0097
bio,random,standard,0,10,2,0.2779813334345817,0.9353,0.55
bio,random,standard,0,10,3,0.2165451869368553,0.9596,0.4309
bio,random,standard,0,10,4,0.1939221583306789,0.9642,0.3695
bio,random,standard,0,10,5,0.1666817627847194,0.97,0.3439
bio,random,standard,0,10,6,0.1449674293398857,0.9666,0.3009
bio,random,standard,0,10,7,0.1731031108647585,0.9606,0.3481
bio,random,standard,0,10,8,0.1748378630727529,0.9701,0.2793
bio,random,standard,0,10,9,0.1981780789792537,0.9755,0.6142
bio,random,standard,0,10,10,0.2137666717171669,0.9679,0.3045
bio,random,standard,0,10,11,0.1790964119136333,0.9817,0.2755
bio,random,standard,0,10,12,0.1438560076057911,0.9807,0.4212
bio,random,standard,0,10,13,0.1707128956913948,0.9678,0.2953
bio,random,standard,0,10,14,0.1425955854356289,0.9776,0.2981
bio,random,standard,0,10,15,0.1543185040354728,0.9791,0.2894
bio,random,standard,0,10,16,0.1310159396380186,0.9745,0.2591
bio,random,standard,0,10,17,0.1574148330837488,0.9859,0.2582
bio,random,standard,0,10,18,0.1767581738531589,0.9863,0.3071
bio,random,standard,0,10,19,0.1310512572526931,0.9666,0.3168
bio,random,standard,0,10,20,0.1594895031303167,0.9816,0.4198
bio,random,standard,0,10,21,0.1260027159005403,0.964,0.3513
bio,random,standard,0,10,22,0.1721483841538429,0.9847,0.319
bio,random,standard,0,10,23,0.1321710310876369,0.9836,0.2514
bio,random,standard,0,10,24,0.1157633922994136,0.9844,0.2761
bio,random,standard,0,10,25,0.1211078483611345,0.9832,0.2573
bio,random,standard,0,10,26,0.1237901896238327,0.9766,0.2529
bio,random,standard,0,10,27,0.124495493248105,0.9792,0.2524
bio,random,standard,0,10,28,0.1175070386379957,0.9838,0.3323
bio,random,standard,0,10,29,0.1237825006246566,0.973,0.3184
bio,random,standard,4,10,1,0.7730730175971985,0.8548,0.5709
bio,random,standard,4,10,2,0.4122610241174698,0.9002,0.8004
bio,random,standard,4,10,3,0.2792849093675613,0.9304,0.5757
bio,random,standard,4,10,4,0.2496980652213096,0.968,0.3937
bio,random,standard,4,10,5,0.2332139462232589,0.9784,0.3705
bio,random,standard,4,10,6,0.207585010677576,0.9667,0.3298
bio,random,standard,4,10,7,0.210918303579092,0.9777,0.2939
bio,random,standard,4,10,8,0.1930685527622699,0.9838,0.2591
bio,random,standard,4,10,9,0.1781983226537704,0.9827,0.2442
bio,random,standard,4,10,10,0.1865406259894371,0.9807,0.2349
bio,random,standard,4,10,11,0.1865221299231052,0.9865,0.2192
bio,random,standard,4,10,12,0.1676146425306797,0.988,0.4329
bio,random,standard,4,10,13,0.1710853092372417,0.9881,0.4081
bio,random,standard,4,10,14,0.2445038259029388,0.9607,0.4078
bio,random,standard,4,10,15,0.2643163837492466,0.9889,0.3663
bio,random,standard,4,10,16,0.1726910024881363,0.9888,0.366
bio,random,standard,4,10,17,0.1597170867025852,0.9713,0.3092
bio,spectrum,standard,2,10,1,1.0954177975654602,0.8386,2.0903
bio,spectrum,standard,2,10,2,0.4580990225076675,0.7215,0.6997
bio,spectrum,standard,2,10,3,0.4208365082740783,0.8313,0.7705
bio,spectrum,standard,2,10,4,0.355119377374649,0.7646,0.9711
bio,spectrum,standard,2,10,5,0.3421913459897041,0.7699,0.7091
bio,spectrum,standard,2,10,6,0.3320165872573852,0.7698,0.8623
bio,spectrum,standard,2,10,7,0.3378055840730667,0.7727,0.7543
bio,spectrum,standard,2,10,8,0.340451531112194,0.76,0.8644
bio,dense,standard,0,10,1,1.0678276121616364,0.8927,0.6586
bio,dense,standard,0,10,2,0.3661959916353225,0.8397,0.6975
bio,dense,standard,0,10,3,0.3047523945569992,0.8432,0.8159
bio,dense,standard,0,10,4,0.2853634357452392,0.8468,0.7549
bio,dense,standard,0,10,5,0.2801255136728287,0.8486,0.7705
bio,dense,standard,0,10,6,0.2796894982457161,0.8548,0.7304
bio,dense,standard,0,10,7,0.2810206860303879,0.8615,0.7626
bio,dense,standard,4,10,1,1.3571211248636246,0.6347,4.5899
bio,dense,standard,4,10,2,2.177791640162468,0.8148,1.7198
bio,dense,standard,4,10,3,0.4610517099499702,0.6865,0.9335
bio,dense,standard,4,10,4,0.6090880408883095,0.8388,0.681
bio,dense,standard,4,10,5,0.3586174771189689,0.835,1.2298
bio,dense,standard,4,10,6,0.3582766950130462,0.8384,0.7016
bio,dense,standard,4,10,7,0.3564125746488571,0.8389,0.6812
bio,dense,standard,4,10,8,0.3288060054183006,0.846,1.0802
bio,dense,standard,4,10,9,0.3421768918633461,0.8573,0.6952
bio,dense,standard,4,10,10,0.3576560020446777,0.8191,0.7149
generic,connectome,standard,2,10,1,0.5851409733295441,0.9449,0.5428
generic,connectome,standard,2,10,2,0.2808630168437958,0.9387,0.5718
generic,connectome,standard,2,10,3,0.2307016253471374,0.9856,0.3151
generic,connectome,standard,2,10,4,0.1944942623376846,0.9634,0.4434
generic,connectome,standard,2,10,5,0.1479491963982582,0.9867,0.3594
generic,connectome,standard,2,10,6,0.177186906337738,0.9773,0.2405
generic,connectome,standard,2,10,7,0.2128411382436752,0.9642,0.4311
generic,connectome,standard,2,10,8,0.1941016614437103,0.9793,0.3661
generic,connectome,standard,2,10,9,0.1721813660115003,0.9729,0.2733
generic,connectome,standard,2,10,10,0.178347747772932,0.9793,0.6192
generic,connectome,standard,2,10,11,0.169008657336235,0.967,0.3604
generic,connectome,standard,2,10,12,0.1722151320427656,0.9839,0.2187
generic,connectome,standard,2,10,13,0.1248001959174871,0.9813,0.2211
generic,connectome,standard,2,10,14,0.1597565207630396,0.9796,0.3897
generic,connectome,standard,2,10,15,0.1340027116239071,0.9824,0.2969
generic,connectome,standard,2,10,16,0.1249051243066787,0.9824,0.1961
generic,connectome,standard,2,10,17,0.1085897833108902,0.9798,0.2748
generic,connectome,standard,2,10,18,0.1077805068343877,0.9822,0.2124
generic,connectome,standard,2,10,19,0.1137377880513668,0.981,0.2313
generic,connectome,standard,2,10,20,0.1084687430411577,0.9803,0.2597
generic,connectome,standard,2,10,21,0.1304214652627706,0.9815,0.2292
generic,connectome,standard,2,10,22,0.097322242334485,0.9813,0.2223
generic,degree,standard,0,10,1,0.6040442809462547,0.9232,0.685
generic,degree,standard,0,10,2,0.2543822564184665,0.9487,0.5335
generic,degree,standard,0,10,3,0.1610948033630848,0.977,0.3222
generic,degree,standard,0,10,4,0.1636080108582973,0.975,0.6001
generic,degree,standard,0,10,5,0.1622684895992279,0.9758,0.2948
generic,degree,standard,0,10,6,0.1851134113967418,0.9788,0.2529
generic,degree,standard,0,10,7,0.1371265053749084,0.9786,0.5538
generic,degree,standard,0,10,8,0.1757030542939901,0.9606,0.391
generic,degree,standard,0,10,9,0.1244060210883617,0.976,0.2295
generic,degree,standard,0,10,10,0.1669625248759985,0.9795,0.5157
generic,degree,standard,0,10,11,0.1449574995785951,0.9591,0.3907
generic,degree,standard,0,10,12,0.1619112715125084,0.9839,0.5474
generic,degree,standard,0,10,13,0.146513108164072,0.9814,0.2355
generic,degree,standard,0,10,14,0.1069705616682767,0.9774,0.2232
generic,degree,standard,0,10,15,0.1530941892415285,0.9816,0.5417
generic,degree,standard,0,10,16,0.1346361637115478,0.976,0.2199
generic,degree,standard,0,10,17,0.1404740028083324,0.9815,0.3585
generic,degree,standard,0,10,18,0.1101250555366277,0.9798,0.2701
generic,degree,standard,0,10,19,0.1051842421293258,0.9786,0.3008
generic,degree,standard,0,10,20,0.1127255763858556,0.9799,0.3281
generic,degree,standard,0,10,21,0.0885524917393922,0.9816,0.209
generic,degree,standard,0,10,22,0.1366722546517849,0.9823,0.2506
generic,degree,standard,0,10,23,0.0986159183084964,0.9787,0.4886
generic,degree,standard,0,10,24,0.138440266251564,0.9803,0.2115
generic,degree,standard,0,10,25,0.090747695416212,0.9799,0.3852
generic,degree,standard,0,10,26,0.1095080412924289,0.9798,0.2271
generic,degree,standard,0,10,27,0.1324353367090225,0.9782,0.4019
generic,degree,standard,4,10,1,0.7325653210282326,0.9517,0.5154
generic,degree,standard,4,10,2,0.306432344019413,0.9639,0.4246
generic,degree,standard,4,10,3,0.2344552911818027,0.9555,0.3345
generic,degree,standard,4,10,4,0.1892624609172344,0.9872,0.2781
generic,degree,standard,4,10,5,0.1496057361364364,0.988,0.2579
generic,degree,standard,4,10,6,0.1515857577323913,0.9886,0.2651
generic,degree,standard,4,10,7,0.176130199804902,0.9793,0.4109
generic,degree,standard,4,10,8,0.1754216477274894,0.9869,0.2151
generic,degree,standard,4,10,9,0.1445105448365211,0.9875,0.2606
generic,degree,standard,4,10,10,0.200273297727108,0.9874,0.2238
generic,degree,standard,4,10,11,0.1515678986907005,0.9873,0.195
generic,degree,standard,4,10,12,0.1225299201905727,0.9827,0.2544
generic,degree,standard,4,10,13,0.1233060471713543,0.9836,0.3327
generic,degree,standard,4,10,14,0.1324172262102365,0.9759,0.274
generic,degree,standard,4,10,15,0.1288887746632099,0.985,0.204
generic,degree,standard,4,10,16,0.1544460151344537,0.9841,0.3278
generic,degree,standard,4,10,17,0.1393549293279647,0.986,0.2223
generic,random,standard,2,10,1,0.6555541381239891,0.8892,1.1382
generic,random,standard,2,10,2,0.9572010636329652,0.936,1.3571
generic,random,standard,2,10,3,0.386905089020729,0.9632,0.4176
generic,random,standard,2,10,4,0.2363892011344432,0.9806,0.4689
generic,random,standard,2,10,5,0.164319597184658,0.9677,0.3318
generic,random,standard,2,10,6,0.1729398593306541,0.9849,0.2493
generic,random,standard,2,10,7,0.1598162502050399,0.9637,0.4154
generic,random,standard,2,10,8,0.1385790929198265,0.9851,0.282
generic,random,standard,2,10,9,0.1457329876720905,0.9693,0.2499
generic,random,standard,2,10,10,0.1440541539341211,0.9681,0.3281
generic,random,standard,2,10,11,0.1241211928427219,0.9846,0.2122
generic,random,standard,2,10,12,0.1319770645350217,0.9765,0.2198
generic,random,standard,2,10,13,0.1413858663290739,0.978,0.2473
generic,random,standard,2,10,14,0.1293101999908685,0.9801,0.2425
generic,random,standard,2,10,15,0.1221961174160242,0.9817,0.2374
generic,random,standard,2,10,16,0.1150784641504287,0.9802,0.3065
generic,random,standard,2,10,17,0.1100067161023616,0.981,0.3657
generic,spectrum,standard,0,10,1,2.0949741676449776,0.6556,5.6404
generic,spectrum,standard,0,10,2,3.510271802544594,0.9077,2.9612
generic,spectrum,standard,0,10,3,2.013823688030243,0.6297,8.3528
generic,spectrum,standard,0,10,4,4.434723198413849,0.7184,1.9859
generic,spectrum,standard,0,10,5,0.708782434463501,0.9303,2.6463
generic,spectrum,standard,0,10,6,0.5313181132078171,0.7359,1.6832
generic,spectrum,standard,4,10,1,2.807053923606873,0.8089,2.4835
generic,spectrum,standard,4,10,2,1.1406913101673126,0.9193,0.718
generic,spectrum,standard,4,10,3,0.6171973869204521,0.9287,0.7674
generic,spectrum,standard,4,10,4,0.3642548844218254,0.9528,0.503
generic,spectrum,standard,4,10,5,0.4280246794223785,0.9201,0.4721
generic,spectrum,standard,4,10,6,0.407757818698883,0.9586,0.8736
generic,spectrum,standard,4,10,7,0.3844834566116333,0.8965,0.5135
generic,spectrum,standard,4,10,8,0.3045315891504287,0.9661,0.4959
generic,spectrum,standard,4,10,9,0.2738033533096313,0.9557,0.5973
